code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
3481,群創,354,236,118,581.8,49.08
,元大台灣50反1,76,4,72,74.0,10.28
2887,台新新光金,68,0,68,239.2,35.7
00712,復華富時不動產,50,0,50,44.2,8.84
2882,國泰金,50,0,50,505.0,101.0
2609,陽明,47,7,40,202.6,50.65
1904,正隆,30,0,30,64.2,21.4
,主動國泰動能高息,56,28,28,38.7,13.81
,國泰臺灣加權反1,25,0,25,4.2,1.66
2332,友訊,37,14,23,55.0,23.92
4956,光鋐,22,0,22,69.3,31.5
6148,驊宏資,50,30,20,53.8,26.88
2027,大成鋼,23,5,18,79.7,44.3
1608,華榮,16,0,16,55.3,34.33
5285,界霖,13,0,13,100.6,77.39
2634,漢翔,17,4,13,81.1,62.42
00935,野村臺灣新科技50,11,0,11,66.1,56.51
5880,合庫金,11,0,11,29.8,26.55
2301,光寶科,16,6,10,270.8,257.33
8043,蜜望實,12,2,10,138.0,136.66
,元大滬深300正2,10,0,10,20.2,20.23
6005,群益證,10,0,10,34.9,34.85
3221,台嘉碩,10,0,10,48.4,48.35
2457,飛宏,10,0,10,23.9,23.85
2409,友達,39,29,10,24.3,24.27
,群益臺灣加權正2,8,190,-182,-205.0,11.26
,主動統一升級50,2,167,-165,-163.2,9.89
,富邦臺灣加權反1,0,150,-150,-84.9,5.66
,主動復華未來50,8,134,-126,-214.8,17.04
,主動凱基台灣,0,126,-126,-117.8,9.35
,主動統一台股增長,23,119,-96,-278.8,28.86
,元大台灣50正2,9,101,-92,-315.4,34.14
2103,台橡,0,90,-90,-200.4,22.26
1514,亞力,0,70,-70,-711.0,101.57
0050,元大台灣50,16,73,-57,-601.3,104.41
00919,群益台灣精選高息,2,59,-57,-169.0,30.02
2610,華航,1,56,-55,-124.4,22.62
6770,力積電,40,84,-44,-288.3,65.71
00904,台新臺灣半導體30,0,42,-42,-167.0,39.75
2883,凱基金,0,40,-40,-125.9,31.48
6269,台郡,0,38,-38,-235.0,61.7
1718,中纖,16,47,-31,-31.9,10.28
00898,國泰基因免疫革命,0,30,-30,-28.7,9.55
009824,群益美國科技巨頭,0,30,-30,-30.8,10.28
0056,元大高股息,0,29,-29,-150.8,51.76
00929,復華台灣科技優息,0,25,-25,-72.4,28.96
1605,華新,0,23,-23,-80.8,35.08
2382,廣達,0,22,-22,-671.5,305.23
009819,中信數據及電力,0,22,-22,-22.9,10.4
,期元大S&P黃金正2,0,20,-20,-145.5,72.72
