code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,期元大S&P原油反1,111,0,111,127.4,11.48
009802,富邦旗艦50,100,0,100,160.2,16.02
2455,全新,80,4,76,2635.6,347.11
,國泰10Y+金融債,73,6,67,107.0,15.97
009816,凱基台灣TOP50,71,15,56,73.1,13.04
2337,旺宏,110,60,50,787.5,156.28
4967,十銓,59,9,50,1463.2,292.63
2489,瑞軒,61,16,45,195.0,43.24
,元大美債20正2,40,0,40,27.6,6.9
1504,東元,34,0,34,217.3,63.86
5531,鄉林,34,0,34,28.1,8.28
,主動元大AI新經濟,32,0,32,51.0,15.95
3138,耀登,36,6,30,475.1,158.35
6182,合晶,38,9,29,118.0,40.69
2408,南亞科,62,35,27,626.7,228.3
0050,元大台灣50,33,6,27,248.4,90.86
,國泰投資級公司債,26,0,26,90.4,34.78
6116,彩晶,27,2,25,20.4,8.15
6770,力積電,27,2,25,129.4,52.4
8299,群聯,27,3,24,4719.9,1960.76
4927,泰鼎-KY,23,0,23,121.3,52.74
2330,台積電,23,0,23,4968.4,2170.47
2377,微星,26,6,20,198.4,98.63
1717,長興,32,12,20,161.4,80.59
,凱基A級公司債,20,0,20,28.2,14.08
2303,聯電,176,301,-125,-1001.9,79.92
,元大滬深300正2,0,118,-118,-251.2,21.28
,主動統一台股增長,149,262,-113,-315.1,27.91
6405,悅城,0,80,-80,-407.2,50.9
,元大台灣50正2,26,105,-79,-225.6,28.79
,主動統一全球創新,3,65,-62,-105.6,17.04
2313,華通,9,62,-53,-1301.5,243.47
1802,台玻,40,89,-49,-334.8,68.61
00878,國泰永續高股息,3,44,-41,-104.8,25.52
,期元大S&P石油,0,40,-40,-131.5,32.88
3026,禾伸堂,43,80,-37,-811.0,219.19
2402,毅嘉,2,34,-32,-223.4,69.82
3056,富華新,0,30,-30,-41.7,13.9
1506,正道,0,28,-28,-30.3,10.82
00919,群益台灣精選高息,4,30,-26,-61.0,23.74
6568,宏觀,0,23,-23,-557.6,242.43
009817,國泰日本不動產,0,20,-20,-18.4,9.21
2301,光寶科,3,23,-20,-330.0,168.38
0056,元大高股息,16,35,-19,-77.8,41.09
6728,上洋,0,18,-18,-210.5,116.94
6789,采鈺,3,20,-17,-1011.5,582.34
3105,穩懋,22,38,-16,-904.0,556.66
3605,宏致,9,25,-16,-140.4,87.73
2342,茂矽,5,20,-15,-51.1,34.07
2601,益航,0,15,-15,-7.4,4.9
