code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動中信台灣收益,429,70,359,338.2,9.4
00918,大華優利高填息30,137,4,133,480.8,36.14
2605,新興,102,4,98,363.2,37.06
,期元大S&P原油反1,137,41,96,97.9,10.2
00712,復華富時不動產,59,0,59,47.5,8.02
,元大台灣50反1,61,4,57,56.1,9.82
2801,彰銀,51,1,50,149.1,29.52
3066,李洲,255,206,49,139.9,28.54
8111,立碁,55,6,49,358.5,73.16
,主動統一台股增長,70,22,48,136.0,27.97
2845,遠東銀,50,2,48,65.8,13.71
2006,東和鋼鐵,35,0,35,287.3,82.07
,主動群益科技創新,53,23,30,54.3,18.1
4927,泰鼎-KY,30,2,28,127.0,45.34
4736,泰博,28,1,27,358.8,132.87
1714,和桐,26,0,26,41.3,15.87
6147,頎邦,50,25,25,517.7,207.81
2344,華邦電,56,35,21,365.3,172.69
2352,佳世達,20,0,20,58.0,29.0
00951,台新日本半導體,20,0,20,32.6,16.3
6177,達麗,20,0,20,95.4,47.69
009828,中信台日韓PCB,20,0,20,18.5,9.23
5475,德宏,21,3,18,311.2,171.93
3006,晶豪科,21,3,18,499.1,279.38
5388,中磊,18,1,17,127.2,73.72
8069,元太,0,92,-92,-1351.2,146.88
2303,聯電,36,116,-80,-1172.7,147.71
1314,中石化,22,93,-71,-63.3,8.91
6015,宏遠證,0,66,-66,-114.9,17.42
6770,力積電,7,64,-57,-407.4,71.58
2409,友達,218,270,-52,-161.6,31.23
009803,玉山市值動能50,1,51,-50,-104.5,20.9
,元大台灣50正2,48,96,-48,-178.6,36.69
6505,台塑化,1,41,-40,-348.9,86.3
,主動統一升級50,13,52,-39,-39.1,10.22
3029,零壹,2,37,-35,-411.4,117.53
,元大AAA至A公司債,0,35,-35,-106.1,30.31
6693,廣閎科,4,36,-32,-596.9,186.52
6257,矽格,7,38,-31,-702.6,223.4
2812,台中銀,3,34,-31,-60.6,19.37
2371,大同,22,47,-25,-72.5,29.1
1310,台苯,20,43,-23,-20.4,8.85
5285,界霖,1,24,-23,-200.6,87.2
1301,台塑,0,21,-21,-135.5,64.5
009824,群益美國科技巨頭,0,20,-20,-20.1,10.04
2399,映泰,6,26,-20,-97.4,49.21
1727,中華化,8,27,-19,-206.3,104.7
2337,旺宏,2,21,-19,-230.9,119.94
1303,南亞,36,54,-18,-438.4,241.45
3264,欣銓,1,19,-18,-437.9,241.49
