code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
3624,光頡,422,174,248,3349.6,135.23
,國泰10Y+金融債,200,0,200,307.8,15.39
3178,公準,112,0,112,850.0,75.9
5314,世紀*,141,66,75,249.2,32.85
,主動聯博全球非投,53,0,53,52.3,9.86
,元大台灣50反1,50,10,40,38.6,9.56
3481,群創,120,85,35,179.1,50.95
1785,光洋科,31,0,31,302.1,97.45
2812,台中銀,25,0,25,46.9,19.35
00712,復華富時不動產,22,0,22,17.3,7.87
3006,晶豪科,29,7,22,624.1,283.75
2303,聯電,31,13,18,275.6,153.82
2344,華邦電,18,1,17,310.9,176.41
00830,國泰費城半導體,86,69,17,142.6,83.9
2332,友訊,17,2,15,31.0,20.41
2027,大成鋼,13,0,13,60.8,46.78
00909,國泰數位支付服務,12,0,12,60.7,50.6
2353,宏碁,12,1,11,35.4,32.16
,主動中信台灣收益,51,40,11,10.6,9.6
0056,元大高股息,15,4,11,60.4,57.18
00929,復華台灣科技優息,10,0,10,29.7,29.09
2313,華通,10,0,10,225.4,220.94
,群益ESG投等債20+,10,0,10,14.3,14.27
00947,台新臺灣IC設計,10,0,10,39.8,39.75
009827,玉山未來全球算力,10,0,10,10.2,10.2
2409,友達,21,212,-191,-632.6,33.06
,主動統一升級50,0,134,-134,-140.2,10.46
0050,元大台灣50,2,126,-124,-1381.2,111.19
6116,彩晶,10,67,-57,-83.8,14.77
,元大台灣50正2,2,34,-32,-123.2,38.24
2363,矽統,0,26,-26,-153.8,58.8
,群益臺灣加權正2,0,24,-24,-31.4,12.61
3605,宏致,13,37,-24,-396.1,163.7
,主動統一台股增長,3,26,-23,-67.9,29.5
1314,中石化,0,20,-20,-19.2,9.22
3714,富采,1,22,-21,-142.6,68.68
3211,順達,1,21,-20,-775.5,387.73
2609,陽明,3,23,-20,-122.0,61.02
1309,台達化,0,20,-20,-27.5,13.75
8064,東捷,254,272,-18,-276.8,152.92
8150,南茂,0,17,-17,-174.0,101.11
6715,嘉基,0,17,-17,-771.1,453.56
2605,新興,0,17,-17,-62.9,36.98
3105,穩懋,2,15,-13,-653.8,495.27
009802,富邦旗艦50,0,13,-13,-26.2,19.9
2883,凱基金,0,12,-12,-47.5,40.29
009820,元大納斯達克精選,0,11,-11,-11.1,10.13
2492,華新科,0,11,-11,-350.3,318.45
1709,和益,0,10,-10,-42.9,42.84
2302,麗正,0,10,-10,-44.5,44.5
