code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,群益優選非投等債,755,0,755,732.4,9.7
3481,群創,399,211,188,1309.7,69.68
2303,聯電,263,109,154,2636.0,171.82
2883,凱基金,120,20,100,284.8,28.36
00919,群益台灣精選高息,93,6,87,256.1,29.45
3360,尚立,116,46,70,159.2,22.74
00887,永豐中國科技50大,55,0,55,113.3,20.6
,期元大道瓊白銀,53,0,53,246.8,46.57
3289,宜特,48,1,47,818.8,174.29
6719,力智,48,2,46,1224.7,266.84
8105,凌巨,62,20,42,95.8,22.8
009824,群益美國科技巨頭,35,0,35,34.9,9.97
2337,旺宏,96,64,32,510.9,157.6
5425,台半,32,1,31,364.0,118.26
00947,台新臺灣IC設計,30,1,29,113.1,39.01
2882,國泰金,29,1,28,270.0,96.36
009821,野村稀土關鍵資源,29,4,25,36.0,14.21
3532,台勝科,25,0,25,909.3,364.0
6278,台表科,33,10,23,492.7,213.42
,中信中國50正2,21,0,21,17.2,8.19
6451,訊芯-KY,22,2,20,1153.5,579.52
6285,啟碁,41,22,19,498.6,261.07
3059,華晶科,30,11,19,94.1,49.52
00922,國泰台灣領袖50,19,0,19,78.6,41.38
6147,頎邦,29,11,18,406.5,214.25
,元大台灣50正2,51,350,-299,-1152.4,38.59
2409,友達,197,425,-228,-753.8,32.97
2323,中環,11,229,-218,-252.4,11.58
2388,威盛,0,200,-200,-1453.5,72.68
2344,華邦電,154,344,-190,-3826.0,201.25
1314,中石化,203,379,-176,-146.1,8.3
009816,凱基台灣TOP50,0,129,-129,-201.5,15.65
2801,彰銀,2,105,-103,-247.0,24.0
,主動統一台股增長,29,122,-93,-290.5,31.05
,主動凱基台灣,86,178,-92,-89.6,9.73
1802,台玻,23,105,-82,-608.8,73.38
1815,富喬,30,104,-74,-816.5,110.88
00918,大華優利高填息30,0,67,-67,-213.7,31.97
2002,中鋼,48,111,-63,-118.2,18.76
,群益ESG投等債20+,2,60,-58,-87.9,15.16
00955,中信日本商社,1,55,-54,-73.7,13.85
1710,東聯,8,59,-51,-82.6,16.35
3060,銘異,14,54,-40,-150.5,37.63
2399,映泰,0,35,-35,-170.9,48.81
1409,新纖,0,33,-33,-85.9,26.02
1718,中纖,16,47,-31,-43.2,13.56
2208,台船,2,33,-31,-58.7,18.74
6282,康舒,3,34,-31,-172.0,56.21
5371,中光電,14,43,-29,-253.6,84.69
,期元大S&P黃金反1,1,30,-29,-89.7,30.92
