code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動統一升級50,1199,94,1105,1084.6,9.81
,元大美債20正2,120,0,120,78.6,6.55
00961,FT臺灣永續高息,106,0,106,118.0,11.13
009816,凱基台灣TOP50,128,26,102,138.5,13.56
1101,台泥,96,1,95,226.0,23.82
00712,復華富時不動產,93,0,93,81.6,8.77
1402,遠東新,88,0,88,229.8,26.12
1815,富喬,128,46,82,814.6,98.38
2002,中鋼,62,0,62,110.8,18.11
,主動野村臺灣高息,62,5,57,58.1,10.08
,主動群益台灣強棒,74,17,57,127.8,22.23
2377,微星,68,12,56,632.4,113.53
2498,宏達電,82,30,52,226.6,43.58
3059,華晶科,66,18,48,207.5,43.09
2409,友達,74,33,41,76.1,18.68
6770,力積電,87,46,41,245.3,60.5
,元大台灣50正2,92,54,38,116.1,30.39
,主動統一全球創新,56,22,34,64.3,19.35
2375,凱美,38,5,33,332.7,100.82
3176,基亞,33,0,33,119.8,36.31
2302,麗正,33,1,32,77.9,24.36
4540,全球傳動,48,19,29,208.0,71.74
3691,碩禾,30,1,29,450.0,155.17
2351,順德,28,0,28,505.6,178.96
3090,日電貿,32,6,26,385.1,144.24
,群益ESG投等債20+,13,208,-195,-286.1,14.67
3481,群創,498,687,-189,-734.6,38.9
2615,萬海,1,142,-141,-1088.2,77.18
6706,惠特,1,122,-121,-1911.8,158.0
00940,元大台灣價值高息,0,108,-108,-118.4,10.99
,群益臺灣加權反1,0,100,-100,-11.3,1.13
2489,瑞軒,30,103,-73,-284.0,38.9
6789,采鈺,1,66,-65,-3542.5,545.84
2485,兆赫,20,85,-65,-465.6,72.58
,主動統一台股增長,91,150,-59,-163.4,28.0
,期街口布蘭特正2,1,57,-56,-387.3,69.15
8932,智通*,0,50,-50,-515.5,103.1
3645,達邁,56,106,-50,-537.6,107.94
,期元大S&P石油,0,44,-44,-143.4,32.58
9934,成霖,0,40,-40,-38.6,9.64
2605,新興,2,35,-33,-99.5,30.12
6509,聚和,0,30,-30,-143.2,47.65
00878,國泰永續高股息,34,63,-29,-80.7,27.95
2355,敬鵬,1,27,-26,-149.2,56.14
,元大AAA至A公司債,0,25,-25,-77.9,31.18
2313,華通,38,62,-24,-661.7,266.66
2481,強茂,31,55,-24,-316.8,131.43
2889,國票金,0,20,-20,-29.7,14.58
5512,力麒,0,20,-20,-13.6,6.79
2402,毅嘉,0,20,-20,-122.4,61.21
