code,name,weight,shares,price
2449,京元電子,1.22,1665000,263.0
NOK US,NOKIA CORP-SPON ADR,1.58,1615000,0.0
3037,欣興,1.94,716000,977.0
FSLY US,FASTLY INC - CLASS A,1.04,509700,0.0
6981 JP,MURATA MANUFACTURING CO LTD,2.0,477100,0.0
2308,台達電,1.99,441000,1620.0
2330,台積電,2.72,406000,2410.0
8046,南電,0.91,302000,1080.0
INTC US,INTEL CORP,2.6,287200,0.0
2454,聯發科,3.1,243000,4585.0
SMTC US,SEMTECH CORP,3.57,242500,0.0
HOOD US,ROBINHOOD MARKETS INC - A,2.33,235555,0.0
2383,台光電,3.16,212000,5365.0
NVDA US,NVIDIA CORP,3.78,197000,0.0
SPCX US,SPACE EXPLORATION TECHN-CL A,2.6,195500,0.0
PLTR US,PALANTIR TECHNOLOGIES INC-A,2.76,187342,0.0
BE US,BLOOM ENERGY CORP- A,4.05,166800,0.0
3017,奇鋐,1.48,158000,3370.0
4062 JP,IBIDEN CO LTD,1.46,130900,0.0
2360,致茂,0.78,130000,2160.0
MRVL US,MARVELL TECHNOLOGY INC,2.65,127400,0.0
SNOW US,SNOWFLAKE INC,3.18,109800,0.0
3529,力旺,0.76,106000,2730.0
3665,貿聯-KY,0.49,94000,1875.0
6223,旺矽,1.41,90000,5595.0
6857 JP,ADVANTEST CORP,1.59,88100,0.0
LITE US,LUMENTUM HOLDINGS INC,7.14,87599,0.0
MSFT US,MICROSOFT CORP,3.1,71120,0.0
AMD US,ADVANCED MICRO DEVICES,3.2,70579,0.0
AAPL US,APPLE INC,2.04,69880,0.0
285A JP,KIOXIA HOLDINGS CORP,2.12,68900,0.0
META US,META PLATFORMS INC-CLASS A,3.35,58680,0.0
TWST US,TWIST BIOSCIENCE CORP,0.62,55700,0.0
AMZN US,AMAZON.COM INC,1.08,48000,0.0
PANW US,PALO ALTO NETWORKS INC,1.39,47955,0.0
MU US,MICRON TECHNOLOGY INC,4.03,46965,0.0
NTRA US,NATERA INC,1.26,43700,0.0
7769,鴻勁,0.72,41000,6310.0
NET US,CLOUDFLARE INC - CLASS A,0.99,36800,0.0
DELL US,DELL TECHNOLOGIES -C,1.81,36300,0.0
GOOGL US,ALPHABET INC-CL A,0.76,25400,0.0
WDC US,WESTERN DIGITAL CORP,0.94,23862,0.0
009150 KP,SAMSUNG ELECTRO-MECHANICS CO,1.71,18688,0.0
000660 KP,SK HYNIX INC,1.93,16304,0.0
SNDK US,SANDISK CORP,2.32,16143,0.0
