code,name,weight,shares,price
3037,欣興,4.87,2600000,971.0
300408 CH,CHAOZHOU THREE-CIRCLE GROU-A,1.78,1749879,0.0
6981 JP,MURATA MANUFACTURING CO LTD,3.62,1350000,0.0
6997 JP,NIPPON CHEMI-CON CORP,1.39,1275100,0.0
4979,華星光,1.41,1235000,600.0
4180 JP,APPIER GROUP INC,0.51,950000,0.0
2308,台達電,2.49,720000,1865.0
2330,台積電,2.93,650000,2440.0
5801 JP,FURUKAWA ELECTRIC CO LTD,0.75,500000,0.0
CRCL US,CIRCLE INTERNET GROUP INC,2.73,480000,0.0
IFX GY,INFINEON TECHNOLOGIES AG,1.65,425000,0.0
2383,台光電,4.32,420000,5640.0
6871 JP,MICRONICS JAPAN CO LTD,1.77,370000,0.0
3017,奇鋐,2.35,365000,3410.0
SPCX US,SPACE EXPLORATION TECHN-CL A,2.57,300000,0.0
301377 CH,GUANGDONG DTECH TECHNOLOGY-A,1.09,291988,0.0
BE US,BLOOM ENERGY CORP- A,3.07,250000,0.0
6223,旺矽,2.33,242000,5410.0
PLTR US,PALANTIR TECHNOLOGIES INC-A,2.5,225000,0.0
CRDO US,CREDO TECHNOLOGY GROUP HOLDI,3.03,225000,0.0
TSEM US,TOWER SEMICONDUCTOR LTD,2.65,216825,0.0
AIXA GY,AIXTRON SE,0.49,200000,0.0
2454,聯發科,1.47,200000,4315.0
3308 HK,ZHONGJI INNOLIGHT CO LTD-H,1.33,170000,0.0
FORM US,FORMFACTOR INC,0.9,150454,0.0
NOW US,SERVICENOW INC,1.32,150000,0.0
PANW US,PALO ALTO NETWORKS INC,3.41,150000,0.0
6274,台燿,0.35,130000,1450.0
SNOW US,SNOWFLAKE INC-CLASS A(Snowflake公司),2.56,130000,0.0
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),3.64,130000,0.0
HOOD US,ROBINHOOD MARKETS INC - A,0.75,120000,0.0
LITE US,LUMENTUM HOLDINGS INC,6.37,117000,0.0
285A JP,KIOXIA HOLDINGS CORP,2.05,110000,0.0
COHR US,COHERENT INC,1.57,95000,0.0
NET US,CLOUDFLARE INC - CLASS A,1.27,70000,0.0
009150 KS,Samsung Electro-Mechanics co(009150 ks),4.38,70000,0.0
AEM US,AGNICO EAGLE MINES LTD,0.73,60000,0.0
STX US,SEAGATE TECHNOLOGY,2.96,60000,0.0
MU US,MICRON TECHNOLOGY INC,3.42,60000,0.0
TWLO US,TWILIO INC - A,0.77,55000,0.0
TER US,TERADYNE INC,1.15,55000,0.0
095340 KS,ISC CO LTD,0.37,50000,0.0
DASH US,DOORDASH INC - A,0.69,50000,0.0
MSFT US,MICROSOFT CORP(微軟公司),1.51,50000,0.0
NTRA US,NATERA INC,0.48,25000,0.0
MPWR US,MONOLITHIC POWER SYSTEMS INC,1.36,18000,0.0
000660 KS,SK HYNIX INC,1.08,15000,0.0
SNDK US,SANDISK CORP,1.21,13000,0.0
