code,name,weight,shares,price
2330,台積電,57.54,483668002,2300.0
2887,台新新光金,0.55,454397463,23.3
2891,中信金,1.07,350799383,59.2
2883,凱基金,0.36,312038616,22.3
2884,玉山金,0.49,303190836,31.15
2890,永豐金,0.38,250531337,29.65
2317,鴻海,3.3,241554508,264.0
2886,兆豐金,0.48,233318127,39.45
2303,聯電,1.71,230238528,143.5
2002,中鋼,0.22,220804852,19.1
2885,元大金,0.66,215452193,59.5
2892,第一金,0.31,214357576,27.6
5880,合庫金,0.24,206718267,22.75
2882,國泰金,0.82,184961771,85.4
2880,華南金,0.28,183778523,29.95
2881,富邦金,0.94,164837261,110.0
1303,南亞,0.48,97333771,95.5
1216,統一,0.35,97271296,70.2
1301,台塑,0.19,82879934,45.45
2412,中華電,0.53,75386283,137.0
3711,日月光投控,2.16,65195650,642.0
2344,華邦電,0.49,61640831,155.0
3231,緯創,0.45,60430810,145.0
2382,廣達,0.84,52326190,312.0
2308,台達電,5.01,38449764,2520.0
2301,光寶科,0.49,38371037,246.0
4904,遠傳,0.17,35040359,92.9
2327,國巨*,1.11,30667087,701.0
2454,聯發科,6.99,29125071,4640.0
3045,台灣大,0.16,27922543,110.0
3037,欣興,1.48,26426181,1080.0
6505,台塑化,0.06,23520490,50.1
2408,南亞科,0.36,22186060,312.0
2449,京元電子,0.35,21485194,315.5
2603,長榮,0.23,21464433,211.5
6919,康霈*,0.1,19033635,98.5
2357,華碩,0.49,13490947,701.0
2345,智邦,1.33,9838906,2620.0
2395,研華,0.24,9070469,509.0
2360,致茂,0.99,7320621,2625.0
2368,金像電,0.48,6799983,1375.0
3017,奇鋐,0.9,6431401,2700.0
2383,台光電,1.56,5684024,5305.0
2207,和泰車,0.13,5528235,466.5
6669,緯穎,0.54,2044284,5075.0
3008,大立光,0.34,1896230,3505.0
3653,健策,0.32,1664875,3670.0
3661,世芯-KY,0.37,1569196,4500.0
7769,鴻勁,0.45,1127150,7800.0
2059,川湖,0.29,1121114,4920.0
202606NYF,台灣50ETF股票期貨,0.09,1738,0.0
202606TX,臺股期貨,0.12,268,0.0
