code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
2515,中工,500,0,500,605.1,12.1
1101,台泥,187,28,159,403.0,25.35
,元大台灣50反1,120,56,64,62.4,9.68
2344,華邦電,55,3,52,916.6,177.19
,國泰臺灣加權反1,51,0,51,8.1,1.58
6770,力積電,55,17,38,273.7,71.02
00918,大華優利高填息30,31,0,31,108.8,35.15
1310,台苯,30,0,30,27.6,9.19
,主動中信台灣收益,46,19,27,26.9,9.95
,期元大S&P原油反1,23,0,23,27.4,11.91
2409,友達,39,17,22,58.5,26.57
6505,台塑化,24,3,21,161.5,75.8
2301,光寶科,20,0,20,609.0,301.34
2408,南亞科,25,5,20,1057.9,526.26
00919,群益台灣精選高息,19,0,19,61.9,32.27
2845,遠東銀,16,0,16,21.8,13.6
5546,永固-KY,20,5,15,21.8,14.5
1312,國喬,18,3,15,23.1,15.78
2609,陽明,24,11,13,75.1,57.8
,群益ESG投等債20+,14,1,13,18.5,14.25
1608,華榮,14,2,12,45.1,37.58
6226,光鼎,21,9,12,40.6,33.82
2313,華通,15,3,12,288.0,249.63
1303,南亞,27,16,11,286.6,251.36
6282,康舒,11,0,11,49.5,45.0
,主動富邦台灣龍耀,3,218,-215,-192.1,8.93
009816,凱基台灣TOP50,2,121,-119,-188.7,15.86
,主動統一升級50,12,126,-114,-119.3,10.46
,國泰20年美債,0,70,-70,-188.4,26.92
,元大台灣50正2,13,74,-61,-225.4,36.69
,主動凱基台灣,0,60,-60,-59.9,9.98
,群益臺灣加權正2,2,58,-56,-69.6,12.24
1326,台化,7,63,-56,-411.0,73.47
,主動統一台股增長,17,70,-53,-162.6,30.26
6182,合晶,5,57,-52,-603.8,115.43
,國泰投資級公司債,0,50,-50,-169.0,33.8
0050,元大台灣50,3,38,-35,-388.6,108.13
0052,富邦科技,0,32,-32,-201.4,63.04
2834,臺企銀,1,30,-29,-49.9,17.21
1301,台塑,9,36,-27,-187.6,68.15
1709,和益,8,35,-27,-96.5,35.73
2303,聯電,19,44,-25,-336.2,133.96
0056,元大高股息,6,29,-23,-125.7,55.0
,主動野村臺灣高息,0,22,-22,-25.6,11.62
00891,中信關鍵半導體,0,21,-21,-74.5,35.48
1514,亞力,10,29,-19,-193.2,101.68
6173,信昌電,2,19,-17,-466.4,270.55
3105,穩懋,9,25,-16,-784.8,478.18
2610,華航,0,15,-15,-30.5,20.3
1504,東元,3,16,-13,-101.1,73.77
