code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動中信台灣收益,583,8,575,560.1,9.74
00961,FT臺灣永續高息,693,451,242,319.0,13.18
009816,凱基台灣TOP50,236,3,233,360.7,15.48
2884,玉山金,150,16,134,517.3,38.61
,中信美國公債0-1,60,0,60,275.9,45.98
4909,新復興,60,2,58,249.1,42.95
2887,台新新光金,77,25,52,194.7,37.8
,元大台灣50反1,86,40,46,45.3,9.85
6239,力成,45,1,44,1258.2,283.89
,元大台灣50正2,43,6,37,133.1,36.35
6182,合晶,49,14,35,387.0,109.01
2303,聯電,59,24,35,415.9,118.46
1316,上曜,44,12,32,37.6,11.74
,主動統一前沿科技,31,0,31,30.5,9.84
1717,長興,91,61,30,213.4,70.7
1605,華新,41,12,29,113.2,39.53
1597,直得,31,2,29,420.3,147.48
8046,南電,41,13,28,3334.6,1201.83
2409,友達,33,7,26,66.5,25.58
2606,裕民,25,0,25,185.6,74.22
,主動富邦台灣龍耀,35,11,24,20.9,8.7
8027,鈦昇,25,2,23,411.6,178.93
2367,燿華,27,4,23,105.4,45.8
2885,元大金,24,1,23,145.8,63.46
3234,光環,23,1,22,409.3,184.79
6147,頎邦,14,426,-412,-7682.3,186.58
,主動統一台股增長,26,236,-210,-622.4,29.69
,主動統一升級50,0,184,-184,-189.4,10.29
,群益ESG投等債20+,0,100,-100,-144.1,14.41
6282,康舒,5,91,-86,-389.0,45.23
6269,台郡,1,61,-60,-438.2,72.36
2484,希華,56,114,-58,-448.4,76.32
2801,彰銀,0,56,-56,-139.9,24.98
2371,大同,0,38,-38,-112.7,29.28
2337,旺宏,16,52,-36,-471.4,128.44
1303,南亞,24,60,-36,-826.9,228.97
,群益臺灣加權正2,11,43,-32,-38.2,11.93
2344,華邦電,43,75,-32,-605.5,189.24
,第一金優選非投債,0,30,-30,-27.5,9.17
2408,南亞科,16,45,-29,-1574.9,541.4
,元大美債1-3,0,27,-27,-84.0,31.1
1504,東元,24,49,-25,-186.3,73.35
,主動凱基台灣,1,26,-25,-24.6,9.83
3481,群創,212,236,-24,-112.7,47.7
6770,力積電,56,80,-24,-170.5,72.54
6290,良維,2,25,-23,-579.7,251.23
2812,台中銀,0,23,-23,-43.6,18.98
6890,來億-KY,1,24,-23,-414.6,180.26
2615,萬海,9,31,-22,-250.7,113.48
1301,台塑,5,27,-22,-139.9,63.37
