code,name,weight,shares,price
2885,元大金,1.95,49206000,63.1
2887,台新新光金,0.89,42848350,33.15
2891,中信金,1.33,33602000,63.1
2330,台積電,42.91,31044000,2205.0
2317,鴻海,4.43,30795000,229.5
2883,凱基金,0.54,29581000,28.95
2884,玉山金,0.66,27900000,37.7
2890,永豐金,0.62,25356100,38.85
2892,第一金,0.46,20756000,35.5
2886,兆豐金,0.67,20656000,51.5
2303,聯電,1.41,20412000,110.0
5880,合庫金,0.34,20309000,27.0
2412,中華電,1.72,19586000,140.5
2880,華南金,0.5,18585000,42.65
2881,富邦金,1.37,17597000,124.0
2882,國泰金,1.01,16943000,95.2
1303,南亞,0.89,9796000,145.0
1216,統一,0.41,8604000,75.6
3711,日月光投控,2.64,8346000,505.0
2344,華邦電,0.41,5567000,118.5
3231,緯創,0.55,5460000,160.0
2308,台達電,5.1,5320000,1530.0
2382,廣達,0.84,4802000,279.0
3037,欣興,2.01,4487000,716.0
4904,遠傳,0.29,4448000,105.5
6505,台塑化,0.19,4306000,71.6
3045,台灣大,0.29,4040000,114.0
2454,聯發科,7.7,3798000,3235.0
2301,光寶科,0.45,3757000,190.0
2603,長榮,0.47,3728000,201.0
2327,國巨*,0.96,3339000,456.5
4958,臻鼎-KY,0.7,2970000,376.0
2408,南亞科,0.52,2538000,328.0
2449,京元電子,0.27,2079450,203.5
2345,智邦,2.12,1745000,1935.0
2357,華碩,0.58,1249000,737.0
8046,南電,0.44,839000,837.0
3665,貿聯-KY,0.88,734000,1910.0
2360,致茂,0.8,670000,1910.0
3017,奇鋐,0.77,580000,2110.0
2368,金像電,0.26,578000,721.0
2383,台光電,1.52,561000,4315.0
3653,健策,0.82,415000,3135.0
3443,創意電子,0.74,339000,3460.0
6669,緯穎,0.68,221000,4900.0
3008,大立光,0.45,194000,3715.0
7769,鴻勁,0.65,185000,5620.0
3661,世芯-KY,0.24,136000,2785.0
2059,川湖,0.58,130000,7140.0
6515,穎崴,0.18,53000,5290.0
202608TX,臺股期貨,2.78,550,0.0
