code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
2441,超豐,259,12,247,3167.4,128.5
,主動聯博全球非投,215,0,215,218.6,10.17
,主動群益台灣強棒,192,23,169,384.4,22.71
2610,華航,159,0,159,325.9,20.52
,主動復華未來50,131,11,120,206.9,17.27
,元大台灣50反1,153,39,114,116.1,10.19
2834,臺企銀,100,2,98,161.5,16.5
5483,中美晶,74,9,65,1117.1,171.56
009826,貝萊德世界股票,52,0,52,53.5,10.29
2368,金像電,59,13,46,4497.3,960.03
2634,漢翔,50,11,39,237.8,60.97
,主動安聯台灣高息,35,0,35,53.0,15.14
00735,國泰臺韓科技,35,2,33,321.3,97.37
6962,奕力-KY,39,8,31,106.2,34.27
2371,大同,41,13,28,72.9,26.86
6278,台表科,31,4,27,460.4,171.42
2426,鼎元,45,20,25,172.7,67.19
2646,星宇航空,23,0,23,48.5,20.7
4771,望隼,22,0,22,454.4,206.52
2540,愛山林,22,0,22,99.0,45.0
2451,創見,20,0,20,588.8,294.38
1303,南亞,39,20,19,375.5,190.71
,主動元大AI新經濟,20,1,19,30.5,16.04
,主動統一全球創新,41,22,19,31.8,16.74
4116,明基醫,18,0,18,71.8,39.88
,主動統一台股增長,6,898,-892,-2560.3,28.7
2409,友達,34,224,-190,-516.0,27.03
3481,群創,19,183,-164,-842.5,51.36
3532,台勝科,6,168,-162,-4672.6,288.64
,主動安聯台灣,0,137,-137,-180.6,13.15
,主動凱基台灣,27,126,-99,-94.5,9.55
2317,鴻海,12,85,-73,-1923.8,265.05
2408,南亞科,27,93,-66,-3296.9,497.1
,群益臺灣加權正2,74,130,-56,-63.3,11.45
3231,緯創,41,94,-53,-1003.6,192.64
2337,旺宏,22,74,-52,-673.7,129.49
2344,華邦電,23,74,-51,-898.5,178.09
6243,迅杰,0,50,-50,-228.9,45.78
2484,希華,57,107,-50,-386.9,77.7
2887,台新新光金,0,47,-47,-166.1,35.42
2002,中鋼,16,60,-44,-85.6,19.42
2393,億光,0,43,-43,-270.0,62.78
2303,聯電,53,95,-42,-513.0,122.89
,元大台灣50正2,50,92,-42,-145.5,34.94
2377,微星,1,41,-40,-631.3,154.79
00898,國泰基因免疫革命,0,39,-39,-39.4,10.07
1722,台肥,0,35,-35,-161.2,46.04
2883,凱基金,3,37,-34,-104.8,30.77
3605,宏致,20,54,-34,-356.5,104.84
6182,合晶,35,65,-30,-275.1,93.39
