code,name,weight,shares,price
2303,聯華電子,1.83,750000,141.5
2885,元大金融控股,0.64,623000,59.6
2327,國巨*,4.1,282000,846.0
3037,欣興電子,3.89,232000,975.0
3711,日月光投資控股,2.28,225000,590.0
2344,華邦電子,0.7,220000,184.5
2330,台灣積體電路製造,9.01,220000,2380.0
8046,南亞電路板,2.52,170000,862.0
2472,立隆電子工業,1.06,162000,380.0
2368,金像電子,3.4,155000,1275.0
2308,台達電子工業,5.72,141000,2360.0
6438,迅得機械,0.39,140000,164.0
6147,頎邦科技,0.58,120000,281.0
2345,智邦科技,4.96,119000,2425.0
3023,信邦電子,0.61,113000,313.0
3264,欣銓科技,0.39,107000,214.5
4958,臻鼎科技控股,0.96,107000,520.0
2455,全新光電科技,0.69,101000,399.0
8358,金居開發,1.04,96000,627.0
2449,京元電子,0.5,95000,306.5
2313,華通電腦,0.42,90000,270.5
3017,奇鋐科技,3.95,85000,2700.0
2454,聯發科技,6.38,82000,4525.0
3044,健鼎科技,0.68,78000,508.0
2383,台光電子材料,6.44,77000,4860.0
3665,貿聯控股,2.68,71000,2195.0
6274,台燿科技,1.86,68000,1590.0
5439,高技企業,0.42,65180,374.0
2382,廣達電腦,0.45,65000,400.5
3105,穩懋半導體,0.54,60000,519.0
8210,勤誠興業,1.42,60000,1375.0
6213,聯茂電子,0.23,50000,273.0
6831,邁科,0.57,48000,686.0
6669,緯穎科技服務,4.05,43000,5475.0
4979,華星光通科技,0.44,41000,630.0
6285,啟碁科技,0.21,40000,306.0
6223,旺矽科技,3.41,36000,5515.0
8996,高力熱處理工業,0.58,32000,1050.0
3653,健策精密工業,2.06,30000,3990.0
4749,新應材,0.51,28000,1050.0
2467,志聖工業,0.27,27000,588.0
6531,愛普科技,0.5,27000,1075.0
2360,致茂電子,1.08,26000,2420.0
6187,萬潤科技,0.42,24000,1010.0
5289,宜鼎國際,0.71,22000,1875.0
6510,中華精測科技,1.11,20000,3215.0
3081,聯亞光電工業,0.8,18000,2575.0
7769,鴻勁,1.97,16000,7175.0
7751,竑騰,0.43,15000,1670.0
6515,穎崴科技,1.81,13000,8080.0
3491,昇達科技,0.43,12000,2070.0
7750,新代,0.45,12000,2200.0
6805,富世達股份有限公司,0.41,11000,2190.0
5274,信驊科技,2.8,9000,18095.0
3661,世芯電子,0.55,7000,4575.0
6442,光紅建聖,0.19,6000,1880.0
2059,川湖科技,0.52,6000,5075.0
3189,景碩科技,0.06,5000,743.0
3443,創意電子,0.39,5000,4535.0
TX1F62026,臺指選擇權第一週週三到期契約買權,1.23,-85,0.0
