code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
2303,聯電,1485,29,1456,17897.3,122.92
6206,飛捷,349,1,348,5495.5,157.98
3481,群創,308,135,173,857.4,49.62
8926,台汽電,144,0,144,822.3,57.05
1710,東聯,109,0,109,156.0,14.32
2618,長榮航,76,10,66,280.4,42.5
,國泰投資級公司債,50,0,50,172.7,34.55
6770,力積電,78,33,45,305.8,67.58
2605,新興,45,2,43,142.3,33.1
9935,慶豐富,27,0,27,55.2,20.43
2610,華航,44,18,26,53.1,20.36
2313,華通,43,19,24,510.3,211.0
8050,廣積,22,2,20,135.1,67.44
2025,千興,20,0,20,24.9,12.45
6182,合晶,28,11,17,171.4,97.96
2022,聚亨,20,3,17,13.0,7.66
,主動群益台灣強棒,17,1,16,36.5,22.83
,元大滬深300正2,30,15,15,31.2,20.78
,富邦全球投等債,15,0,15,57.2,38.13
,元大台灣50反1,48,34,14,14.7,10.12
5880,合庫金,12,0,12,31.3,26.09
2449,京元電子,12,1,11,268.9,243.82
6279,胡連,11,0,11,142.7,129.73
1314,中石化,10,0,10,7.8,7.74
4722,國精化,17,7,10,216.5,216.4
2409,友達,97,3661,-3564,-9127.0,25.6
6533,晶心科,328,1387,-1059,-26785.4,252.88
8039,台虹,91,1150,-1059,-24605.4,232.35
,主動凱基台灣,1,208,-207,-197.0,9.52
2317,鴻海,0,187,-187,-4940.8,263.65
,元大台灣50正2,5,169,-164,-571.4,34.85
8112,至上,2,165,-163,-1508.0,92.43
1605,華新,1,162,-161,-604.0,37.51
,主動復華未來50,4,121,-117,-203.7,17.4
3702,大聯大,1,101,-100,-1277.4,127.74
2344,華邦電,18,108,-90,-1603.1,176.73
00712,復華富時不動產,0,85,-85,-75.4,8.87
,群益ESG投等債20+,5,67,-62,-90.8,14.64
2328,廣宇,0,58,-58,-269.9,46.53
2408,南亞科,12,61,-49,-2443.9,495.88
3388,崇越電,0,45,-45,-329.1,73.13
2885,元大金,0,40,-40,-275.5,68.88
2002,中鋼,7,47,-40,-77.7,19.43
00952,凱基台灣AI50,0,35,-35,-63.6,18.18
3231,緯創,24,59,-35,-670.6,191.61
,主動統一升級50,8,42,-34,-33.3,9.95
2353,宏碁,0,32,-32,-98.5,30.78
009816,凱基台灣TOP50,11,43,-32,-48.4,15.17
9934,成霖,0,31,-31,-37.1,11.97
2464,盟立,11,40,-29,-524.1,180.72
