code,name,weight,shares,price
2884,玉山金融控股,1.33,5569622,32.85
2891,中國信託金融控股,1.5,3891000,53.1
2344,華邦電子,1.81,2892000,85.7
2881,富邦金融控股,1.31,2057575,87.2
2317,鴻海精密工業,2.88,1905000,207.5
2408,南亞科技,2.28,1510000,207.0
3231,緯創資通,1.5,1470000,140.5
2382,廣達電腦,2.91,1213000,329.0
3264,欣銓科技,0.95,695000,187.5
3036,文曄科技,1.1,693000,217.0
2330,台灣積體電路製造,8.6,583000,2025.0
4915,致伸科技,0.3,547000,74.1
3711,日月光投資控股,1.8,536000,461.5
2548,華固建設,0.44,470000,128.0
2308,台達電子工業,5.22,377000,1900.0
1477,聚陽實業,0.6,369000,225.0
6831,邁科科技,1.13,314000,494.0
2368,金像電子（股）公司,2.64,299000,1210.0
5434,崇越科技,0.9,294000,418.5
8210,勤誠興業,1.99,268000,1020.0
6584,南俊國際,1.39,260000,733.0
3044,健鼎科技,0.76,253000,413.5
5234,達興材料,0.81,244000,456.5
2449,京元電子,0.46,232000,271.0
2376,技嘉科技,0.46,225000,279.0
6274,台燿科技,1.54,222000,950.0
2345,智邦科技,3.04,208000,2005.0
2454,聯發科技,2.6,188000,1900.0
5904,寶雅國際,0.69,181450,519.0
1519,華城電機,1.14,176000,891.0
2360,致茂電子,2.52,169000,2050.0
8996,高力熱處理工業,1.44,165000,1200.0
3017,奇鋐科技,2.85,157000,2490.0
8299,群聯電子,1.79,150000,1635.0
3665,貿聯控股（BizLink Holding In,2.34,130336,2460.0
3293,鈊象電子,0.74,129000,785.0
2383,台光電子材料,3.37,120000,3850.0
6805,富世達,1.53,111000,1895.0
1590,亞德客國際集團,0.85,91000,1275.0
7769,鴻勁精密,2.78,86000,4445.0
6669,緯穎科技服務,2.41,83000,3980.0
2059,川湖科技,2.24,82000,3745.0
6442,光紅建聖,1.23,71000,2370.0
6223,旺矽科技,2.66,71000,5135.0
3653,健策精密工業,2.41,66000,5020.0
3533,嘉澤端子工業,1.03,54000,2625.0
3443,創意電子,1.3,50000,3580.0
6515,穎崴科技,2.91,37000,10795.0
6510,中華精測科技,0.97,35000,3810.0
5274,信驊科技,2.1,20000,14425.0
