code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動統一全球創新,429,22,407,893.4,21.99
2409,友達,584,423,161,365.7,22.82
6770,力積電,230,119,111,1007.5,91.28
2344,華邦電,89,32,57,949.1,167.76
2887,台新新光金,73,17,56,136.3,24.56
3481,群創,143,92,51,265.1,52.96
6016,康和證,56,8,48,142.2,29.65
009816,凱基台灣TOP50,50,3,47,73.3,15.45
00955,中信日本商社,46,0,46,68.1,14.81
2355,敬鵬,50,5,45,274.5,61.0
00918,大華優利高填息30,42,2,40,121.9,30.38
3049,精金,30,2,28,37.7,13.47
3501,維熹,26,0,26,106.4,40.94
1326,台化,37,12,25,132.7,52.67
5546,永固-KY,46,21,25,42.4,16.96
2845,遠東銀,24,0,24,28.7,11.95
,主動國泰動能高息,30,10,20,30.4,14.96
2027,大成鋼,20,0,20,84.7,42.5
2317,鴻海,42,22,20,595.1,301.29
3264,欣銓,22,4,18,424.8,225.56
2352,佳世達,18,0,18,55.4,30.81
8150,南茂,30,13,17,180.8,105.03
6147,頎邦,24,7,17,502.1,293.29
00712,復華富時不動產,15,0,15,13.4,8.79
2369,菱生,21,6,15,60.0,39.98
,主動統一台股增長,127,672,-545,-1726.6,31.67
,主動統一升級50,61,139,-78,-84.6,10.85
00919,群益台灣精選高息,27,92,-65,-194.5,30.07
3059,華晶科,1,50,-49,-217.0,44.98
2324,仁寶,5,51,-46,-186.0,40.34
6282,康舒,7,47,-40,-258.0,64.75
1513,中興電,2,31,-29,-483.3,169.0
00963,中信全球高股息,0,25,-25,-31.7,12.66
2377,微星,32,57,-25,-334.9,137.76
2371,大同,2,25,-23,-70.2,30.51
6873,泓德能源,0,20,-20,-178.5,89.25
1802,台玻,48,65,-17,-130.6,76.27
8112,至上,18,34,-16,-146.1,91.06
,主動野村臺灣優選,0,16,-16,-40.0,24.97
00938,凱基優選30,0,16,-16,-35.2,22.0
8432,東生華,0,16,-16,-79.4,49.64
2408,南亞科,4,20,-16,-578.0,376.29
00915,凱基優選高股息30,2,17,-15,-43.9,29.27
1514,亞力,0,15,-15,-189.5,126.33
2601,益航,0,14,-14,-8.2,5.76
2880,華南金,0,14,-14,-45.7,32.61
2883,凱基金,2,16,-14,-32.0,22.84
1504,東元,20,34,-14,-104.6,77.44
8103,瀚荃,0,13,-13,-153.4,116.0
3706,神達,13,26,-13,-124.0,93.91
