code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動復華未來50,260,9,251,404.6,16.12
,主動統一升級50,174,0,174,165.3,9.5
3481,群創,262,120,142,670.0,47.03
,群益臺灣加權正2,157,42,115,124.8,10.8
1526,日馳,100,0,100,177.0,17.7
,主動中信台灣收益,66,0,66,59.5,9.01
,主動統一全球創新,57,0,57,96.0,16.83
0050,元大台灣50,67,13,54,549.5,100.67
2409,友達,70,38,32,77.9,23.86
2530,華建,30,0,30,60.0,20.0
009816,凱基台灣TOP50,37,9,28,41.6,14.55
4707,磐亞,29,3,26,84.1,32.36
1718,中纖,35,9,26,28.2,10.85
2377,微星,23,0,23,326.9,141.87
3717,聯嘉投控,23,0,23,50.2,21.81
1314,中石化,26,3,23,18.4,7.99
6244,茂迪,22,0,22,52.4,23.8
0056,元大高股息,23,1,22,108.5,49.63
3362,先進光,62,40,22,359.0,166.45
00961,FT臺灣永續高息,20,0,20,25.4,12.71
8112,至上,22,3,19,160.6,84.1
1326,台化,24,6,18,114.8,64.67
00888,永豐台灣ESG,19,2,17,54.4,31.75
2489,瑞軒,19,2,17,50.5,29.72
1802,台玻,40,24,16,85.1,51.89
,群益臺灣加權反1,0,1100,-1100,-115.5,1.05
,主動元大AI新經濟,8,200,-192,-306.8,15.98
2303,聯電,20,205,-185,-2202.2,118.7
,期街口布蘭特正2,2,121,-119,-571.2,48.0
,元大台灣50反1,85,169,-84,-89.1,10.61
,中信美國公債0-1,0,70,-70,-330.4,47.2
,富邦恒生國企正2,0,65,-65,-60.5,9.3
2002,中鋼,10,63,-53,-101.9,19.22
6153,嘉聯益,0,50,-50,-79.8,15.95
00940,元大台灣價值高息,0,50,-50,-60.7,12.15
2332,友訊,22,64,-42,-102.2,24.32
2317,鴻海,10,39,-29,-718.8,250.58
3231,緯創,63,92,-29,-527.3,186.72
3037,欣興,2,26,-24,-1978.0,826.23
6147,頎邦,152,174,-22,-277.3,125.24
00882,中信中國高股息,0,22,-22,-33.1,15.04
,期元大S&P原油反1,9,30,-21,-26.5,12.6
2885,元大金,12,33,-21,-134.7,64.45
6509,聚和,0,20,-20,-93.6,46.77
1312,國喬,2,22,-20,-24.6,12.28
3284,太普高,0,20,-20,-41.3,20.66
,國泰10Y+金融債,0,19,-19,-30.4,16.02
1303,南亞,9,27,-18,-312.6,171.43
2882,國泰金,0,18,-18,-178.1,98.13
1101,台泥,0,16,-16,-39.0,24.2
