code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,元大台灣50正2,325,75,250,837.9,33.59
0050,元大台灣50,296,99,197,1966.3,100.2
3231,緯創,152,40,112,1820.9,162.6
1447,力鵬,81,0,81,55.0,6.79
1608,華榮,75,0,75,253.9,33.86
2883,凱基金,98,28,70,182.9,25.9
2002,中鋼,58,1,57,106.3,18.65
00918,大華優利高填息30,208,153,55,164.7,29.61
2323,中環,69,14,55,59.2,10.77
,主動元大AI新經濟,50,0,50,94.2,18.63
6182,合晶,55,5,50,399.3,79.86
2634,漢翔,46,0,46,204.2,44.38
1815,富喬,52,6,46,428.7,93.5
009816,凱基台灣TOP50,210,175,35,57.5,16.19
00712,復華富時不動產,34,0,34,29.5,8.66
6770,力積電,102,69,33,225.8,67.7
2409,友達,32,0,32,79.1,24.4
00878,國泰永續高股息,70,39,31,97.6,31.35
,群益臺灣加權反1,30,0,30,3.2,1.07
00952,凱基台灣AI50,28,0,28,50.1,17.9
6282,康舒,38,11,27,159.9,58.9
1609,大亞,28,2,26,96.1,36.94
2367,燿華,25,1,24,134.3,57.02
00935,野村臺灣新科技50,24,2,22,129.7,56.45
9105,泰金寶-DR,22,0,22,23.1,10.35
,主動國泰動能高息,11,799,-788,-1077.1,13.67
1810,和成,18,209,-191,-388.1,20.34
9934,成霖,0,180,-180,-192.9,10.72
,主動野村臺灣優選,2,160,-158,-356.7,22.58
00940,元大台灣價值高息,10,166,-156,-184.1,11.73
00896,中信綠能及電動車,0,131,-131,-356.4,27.21
,元大台灣50反1,109,213,-104,-110.7,10.68
3011,今皓,0,98,-98,-136.6,13.93
,國泰臺灣加權反1,0,80,-80,-14.0,1.75
3576,聯合再生,1,76,-75,-117.7,15.69
,主動復華未來50,39,113,-74,-133.8,18.1
1304,台聚,0,67,-67,-85.3,12.56
6117,迎廣,0,60,-60,-454.1,75.69
1714,和桐,0,59,-59,-74.6,12.65
5425,台半,1,60,-59,-535.8,90.9
2884,玉山金,3,62,-59,-193.7,33.02
6763,綠界科技*,4,61,-57,-289.7,50.83
8215,明基材,0,56,-56,-152.9,27.3
,中信美國公債20年,0,55,-55,-146.5,26.63
6684,安格,0,54,-54,-241.1,44.64
,凱基A級公司債,11,63,-52,-72.5,13.93
,群益優選非投等債,0,50,-50,-47.7,9.53
4807,日成-KY,2,51,-49,-169.8,34.65
2408,南亞科,42,88,-46,-1525.9,330.09
5009,榮剛,26,69,-43,-148.5,34.54
