code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動復華未來50,1400,43,1357,2439.1,17.97
2409,友達,941,124,817,2293.5,28.07
,主動統一升級50,821,105,716,711.6,9.93
00961,FT臺灣永續高息,391,0,391,491.4,12.56
009816,凱基台灣TOP50,281,27,254,379.1,14.89
,群益臺灣加權正2,428,211,217,247.4,11.39
3481,群創,383,166,217,1240.0,57.12
,主動富邦台灣龍耀,216,0,216,175.8,8.12
,元大台灣50正2,304,132,172,604.0,35.05
,主動凱基台灣,182,17,165,147.9,8.96
,主動統一台股增長,237,91,146,410.0,28.07
5488,松普,121,7,114,211.5,18.55
4513,福裕,112,9,103,190.8,18.52
0050,元大台灣50,117,16,101,1044.1,103.31
,主動聯博全球非投,100,0,100,101.5,10.15
3022,威強電,88,14,74,636.8,86.06
2338,光罩,74,0,74,354.8,47.94
6182,合晶,101,40,61,1081.9,175.81
00712,復華富時不動產,60,0,60,53.0,8.83
00927,群益半導體收益,75,18,57,228.5,39.74
6461,益得,57,0,57,88.6,15.55
0056,元大高股息,65,10,55,281.8,50.98
6770,力積電,95,43,52,354.3,67.54
8150,南茂,85,33,52,552.7,106.0
,中信中國50正2,50,0,50,44.0,8.8
,群益臺灣加權反1,0,1000,-1000,-104.0,1.04
,期元大S&P原油反1,4,250,-246,-340.7,13.85
1605,華新,3,202,-199,-650.4,32.68
,第一金優選非投債,0,169,-169,-157.5,9.32
3006,晶豪科,13,89,-76,-1608.8,212.1
4133,亞諾法,0,59,-59,-118.7,20.11
2103,台橡,6,56,-50,-123.2,24.64
1309,台達化,7,54,-47,-71.7,15.25
,群益ESG投等債20+,53,100,-47,-69.4,14.77
6179,亞通,0,45,-45,-119.9,26.65
2812,台中銀,0,40,-40,-79.2,20.29
6191,精成科,3,33,-30,-284.8,95.27
1326,台化,41,70,-29,-191.3,65.62
3033,威健,5,33,-28,-143.4,51.2
5880,合庫金,0,28,-28,-69.8,25.1
2478,大毅,4,30,-26,-414.0,157.17
6156,松上,1,27,-26,-68.2,26.24
3305,昇貿,1,27,-26,-322.2,123.92
00898,國泰基因免疫革命,0,25,-25,-23.2,9.28
3706,神達,11,35,-24,-213.0,88.75
8422,可寧衛*,11,35,-24,-62.3,25.94
,主動國泰動能高息,7,31,-24,-33.9,14.16
3714,富采,5,29,-24,-139.0,58.17
6505,台塑化,6,28,-22,-145.9,66.12
00882,中信中國高股息,2,24,-22,-32.9,14.97
