code,name,net_shares,net_amount
1785,光洋科,302,28986.0
009816,凱基台灣TOP50,201,2129.0
6770,力積電,136,7909.0
3576,聯合再生,135,3091.0
2409,友達,116,1683.0
1304,台聚,115,1926.0
0050,元大台灣50,94,7003.0
,主動兆豐台灣豐收,71,709.0
,主動統一台股增長,50,1043.0
2408,南亞科,48,10304.0
00919,群益台灣精選高息,44,986.0
6532,瑞耘,41,3023.0
0056,元大高股息,37,1431.0
0052,富邦科技,34,1510.0
,主動統一全球創新,30,385.0
,主動群益科技創新,30,404.0
,第一金優選非投債,30,277.0
2355,敬鵬,30,1486.0
,元大台灣50反1,29,415.0
6441,廣錠,28,571.0
2881,富邦金,23,2021.0
3339,泰谷,20,783.0
2353,宏碁,17,465.0
,主動摩根美國科技,17,231.0
1904,正隆,15,297.0
8358,金居,-126,-29096.0
1815,富喬,-56,-5744.0
1308,亞聚,-40,-775.0
,期元大S&P石油,-33,-831.0
8021,尖點,-30,-8163.0
6285,啟碁,-24,-4481.0
00878,國泰永續高股息,-24,-529.0
00891,中信關鍵半導體,-23,-553.0
2344,華邦電,-21,-1935.0
8110,華東,-21,-1026.0
8096,擎亞,-20,-1878.0
00961,FT臺灣永續高息,-20,-199.0
2489,瑞軒,-18,-654.0
2451,創見,-17,-3837.0
4958,臻鼎-KY,-16,-3690.0
2313,華通,-15,-4285.0
00922,國泰台灣領袖50,-15,-417.0
5347,世界,-13,-1584.0
1314,中石化,-13,-106.0
,主動群益台灣強棒,-13,-206.0
2009,第一銅,-12,-487.0
1444,力麗,-12,-75.0
6213,聯茂,-11,-1697.0
1731,美吾華,-11,-240.0
3230,錦明,-10,-422.0
