code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
00878,國泰永續高股息,140,1,139,452.4,32.67
2303,聯電,63,21,42,491.3,118.19
2382,廣達,23,0,23,689.5,301.0
00881,國泰台灣科技龍頭,20,1,19,96.0,50.74
,主動野村臺灣優選,18,0,18,40.8,22.69
2002,中鋼,17,0,17,31.9,18.74
1718,中纖,25,8,17,16.4,9.84
,國泰臺灣加權反1,15,0,15,2.6,1.71
,主動中信台灣收益,13,0,13,11.6,8.96
0050,元大台灣50,26,15,11,111.1,100.52
1810,和成,11,0,11,27.1,24.62
5425,台半,13,3,10,79.6,79.6
2442,新美齊,10,0,10,19.2,19.15
,期元大S&P黃金,10,0,10,42.1,42.15
2457,飛宏,10,0,10,23.0,22.95
2208,台船,10,0,10,19.0,18.95
,元大台灣50反1,265,256,9,11.5,11.81
,主動統一升級50,23,14,9,8.5,9.47
3362,先進光,11,3,8,147.7,184.63
4919,新唐,9,2,7,87.3,124.71
1301,台塑,6,0,6,32.7,54.5
2330,台積電,5,0,5,1259.0,2316.53
2201,裕隆,5,0,5,13.6,27.25
4904,遠傳,5,0,5,50.0,100.0
3048,益登,6,1,5,27.6,55.1
00919,群益台灣精選高息,0,151,-151,-447.6,29.64
2332,友訊,0,100,-100,-239.2,23.92
1434,福懋,0,50,-50,-86.0,17.2
2324,仁寶,1,43,-42,-155.2,36.95
,主動統一台股增長,14,45,-31,-85.3,27.54
9136,巨騰-DR,0,30,-30,-34.8,11.6
1513,中興電,0,30,-30,-463.1,154.37
2834,臺企銀,23,50,-27,-45.2,16.91
2610,華航,0,26,-26,-58.1,22.36
2409,友達,52,74,-22,-51.8,23.63
1314,中石化,0,21,-21,-16.1,7.68
2885,元大金,0,18,-18,-126.8,69.89
,群益臺灣加權正2,33,50,-17,-19.2,10.97
6116,彩晶,0,17,-17,-21.4,12.59
2408,南亞科,12,28,-16,-712.4,432.02
,主動國泰動能高息,0,15,-15,-20.5,13.64
4958,臻鼎-KY,13,27,-14,-620.7,443.29
2377,微星,1,14,-13,-197.4,147.89
,元大台灣50正2,24,36,-12,-41.1,33.37
3231,緯創,21,33,-12,-234.8,194.76
2369,菱生,1,13,-12,-39.4,32.83
2301,光寶科,0,11,-11,-286.6,248.1
009805,台新美國電力基建,0,11,-11,-18.3,16.15
00922,國泰台灣領袖50,0,11,-11,-42.6,38.69
0056,元大高股息,2,13,-11,-55.2,50.67
