code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
2408,南亞科,680,20,660,29398.9,444.84
2344,華邦電,664,55,609,13233.2,217.27
2472,立隆電,201,2,199,7963.0,400.15
6147,頎邦,164,8,156,3933.7,251.18
3317,尼克森,113,1,112,988.1,88.3
6488,環球晶,110,5,105,11605.3,1099.98
,主動復華未來50,74,4,70,141.6,20.23
2409,友達,156,87,69,190.9,27.53
6770,力積電,137,76,61,440.3,72.39
6186,新潤,53,0,53,225.5,42.54
,元大AAA至A公司債,51,0,51,164.5,32.26
2548,華固,44,0,44,462.6,105.13
2449,京元電子,52,11,41,1263.5,310.0
009816,凱基台灣TOP50,37,2,35,54.4,15.67
3028,增你強,35,1,34,254.9,74.96
5299,杰力,31,0,31,364.3,117.5
,主動復華金融股息,31,0,31,52.4,16.9
,主動群益美國增長,30,3,27,38.6,14.31
8935,邦泰,26,0,26,59.8,23.01
1907,永豐餘,35,10,25,70.8,28.0
,期街口布蘭特正2,25,0,25,95.2,38.08
3576,聯合再生,24,0,24,43.6,18.15
,主動中信台灣卓越,22,0,22,40.3,18.3
2317,鴻海,24,2,22,587.4,269.58
00712,復華富時不動產,21,0,21,18.5,8.6
,元大台灣50反1,61,400,-339,-340.8,10.07
8027,鈦昇,0,236,-236,-5759.7,244.05
6177,達麗,0,213,-213,-1077.8,50.6
,主動統一升級50,77,253,-176,-192.0,10.94
8215,明基材,8,155,-147,-471.0,32.04
,主動統一台股增長,10,114,-104,-327.5,31.38
3312,弘憶股,8,103,-95,-573.8,60.4
3048,益登,1,92,-91,-673.5,74.01
00929,復華台灣科技優息,42,124,-82,-253.6,30.93
2454,聯發科,0,77,-77,-33937.2,4445.83
3481,群創,73,148,-75,-476.8,63.63
,主動群益台灣強棒,0,44,-44,-108.7,24.7
3443,創意,20,63,-43,-21513.7,4992.84
2303,聯電,18,56,-38,-532.0,141.46
,主動富邦台灣龍耀,7,40,-33,-31.6,9.55
00919,群益台灣精選高息,33,59,-26,-82.9,30.9
6862,三集瑞-KY,0,25,-25,-567.5,227.0
0050,元大台灣50,3,27,-24,-255.9,107.17
6109,亞元,3,26,-23,-26.5,11.54
2426,鼎元,1,21,-20,-167.0,81.25
3540,曜越,0,20,-20,-52.0,25.98
6116,彩晶,29,49,-20,-37.7,19.08
2353,宏碁,2,20,-18,-62.2,34.54
1303,南亞,3,19,-16,-232.6,139.0
2886,兆豐金,0,16,-16,-73.9,45.92
