code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,元大台灣50反1,213,16,197,209.3,10.62
2449,京元電子,62,0,62,1469.3,236.99
2002,中鋼,40,1,39,73.4,18.8
009826,貝萊德世界股票,35,0,35,35.1,10.03
0050,元大台灣50,39,8,31,315.9,101.56
2303,聯電,47,17,30,366.8,119.69
2409,友達,41,11,30,72.3,24.0
1303,南亞,49,25,24,406.4,167.95
,群益臺灣加權正2,114,91,23,25.4,10.91
3481,群創,68,48,20,93.2,44.93
3062,建漢,20,0,20,40.0,20.0
3441,聯一光,22,2,20,176.8,88.39
6770,力積電,53,36,17,88.6,54.97
00881,國泰台灣科技龍頭,14,0,14,75.7,50.9
1301,台塑,14,0,14,75.8,54.14
1101,台泥,14,0,14,33.4,23.83
,群益ESG投等債20+,22,9,13,18.9,14.54
00878,國泰永續高股息,15,4,11,36.0,32.36
2201,裕隆,34,23,11,30.6,27.8
,主動復華未來50,15,4,11,17.6,15.99
6757,台灣虎航,10,0,10,56.1,56.1
2883,凱基金,10,0,10,30.4,30.35
2834,臺企銀,10,0,10,18.2,18.2
00919,群益台灣精選高息,14,5,9,28.1,29.3
00929,復華台灣科技優息,10,1,9,25.2,27.68
,主動統一升級50,4,125,-121,-112.9,9.37
2324,仁寶,0,39,-39,-142.0,36.4
2609,陽明,0,35,-35,-178.6,51.03
1718,中纖,10,42,-32,-30.3,9.45
,主動安聯台灣高息,0,30,-30,-42.9,14.29
2801,彰銀,3,30,-27,-68.1,25.61
1710,東聯,0,21,-21,-27.4,13.05
,主動國泰動能高息,9,26,-17,-22.4,13.2
00961,FT臺灣永續高息,10,26,-16,-20.7,12.91
,富邦特,0,16,-16,-98.7,61.7
,聯邦銀甲特,0,15,-15,-77.7,51.8
,元大台灣50正2,23,36,-13,-42.7,33.24
2454,聯發科,0,12,-12,-4751.4,3860.44
3520,華盈,0,12,-12,-22.8,19.0
3006,晶豪科,0,12,-12,-233.4,194.5
,主動群益科技創新,0,12,-12,-18.7,15.58
3576,聯合再生,0,11,-11,-18.4,16.16
4745,合富-KY,0,11,-11,-12.3,11.15
,主動野村臺灣高息,0,11,-11,-11.4,10.33
8112,至上,0,11,-11,-88.7,82.0
2408,南亞科,4,14,-10,-399.0,394.62
5498,凱崴,0,10,-10,-44.6,44.6
9105,泰金寶-DR,0,10,-10,-8.4,8.38
1536,和大,0,10,-10,-49.2,49.24
3211,順達,1,11,-10,-311.3,311.91
