code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
00918,大華優利高填息30,141,2,139,496.9,35.59
00712,復華富時不動產,100,16,84,69.2,8.22
3297,杭特,65,0,65,212.3,32.66
6693,廣閎科,50,0,50,919.7,183.93
,主動中信非投等債,50,0,50,51.1,10.22
2889,國票金,51,7,44,76.0,17.03
,主動統一台股增長,47,6,41,118.3,28.3
,元大台灣50正2,43,13,30,104.9,35.37
00961,FT臺灣永續高息,29,0,29,38.2,13.16
2002,中鋼,29,0,29,54.1,18.66
009829,大華韓國KOSPI50,25,0,25,25.9,10.35
,主動復華未來50,23,0,23,39.3,17.02
,主動中信台灣收益,21,1,20,18.8,9.38
1727,中華化,40,22,18,171.6,95.57
2105,正新,17,0,17,50.9,29.94
2455,全新,16,0,16,829.9,515.02
1101,台泥,16,0,16,38.2,23.89
1712,興農,15,0,15,59.6,39.72
2393,億光,15,0,15,94.5,62.97
,凱基美國非投等債,13,0,13,18.6,14.29
2492,華新科,15,3,12,361.4,304.75
2801,彰銀,14,3,11,32.8,28.59
6291,沛亨,11,0,11,506.8,460.73
,期元大S&P原油反1,15,4,11,10.9,9.87
2351,順德,11,0,11,263.2,239.57
,元大台灣50反1,433,666,-233,-231.9,9.95
,主動統一升級50,10,101,-91,-91.1,10.01
6156,松上,0,62,-62,-125.3,20.21
2605,新興,1,57,-56,-204.1,36.44
2887,台新新光金,0,54,-54,-241.5,44.55
6770,力積電,17,67,-50,-346.7,69.41
2353,宏碁,0,48,-48,-151.5,31.56
2489,瑞軒,4,43,-39,-158.7,40.69
3028,增你強,0,35,-35,-212.5,60.89
2609,陽明,4,38,-34,-209.0,60.71
,主動復華全球50,0,32,-32,-30.1,9.48
00940,元大台灣價值高息,0,30,-30,-38.5,12.84
2344,華邦電,21,50,-29,-486.7,167.21
6147,頎邦,39,62,-23,-497.0,213.34
,主動群益美國增長,0,20,-20,-21.6,10.79
2409,友達,100,118,-18,-55.4,30.08
2363,矽統,0,18,-18,-93.5,51.92
3481,群創,20,37,-17,-81.6,48.27
6015,宏遠證,0,16,-16,-27.4,17.1
,群益ESG投等債20+,9,25,-16,-22.6,14.12
2891,中信金,0,15,-15,-107.4,69.97
6531,愛普*,1,16,-15,-1404.5,933.8
9105,泰金寶-DR,0,15,-15,-12.6,8.4
0052,富邦科技,0,14,-14,-86.5,61.8
2324,仁寶,1,14,-13,-48.5,37.04
