code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
3231,緯創,889,617,272,4793.6,175.75
,主動中信台灣收益,186,66,120,115.7,9.64
2332,友訊,100,0,100,190.2,19.02
2303,聯電,126,27,99,1370.3,138.38
00915,凱基優選高股息30,80,0,80,261.6,32.7
009828,中信台日韓PCB,78,0,78,75.9,9.71
009829,大華韓國KOSPI50,73,0,73,82.1,11.31
00919,群益台灣精選高息,114,48,66,217.5,32.76
3661,世芯-KY,60,0,60,24044.3,4006.25
3702,大聯大,61,1,60,624.0,103.99
3481,群創,136,77,59,291.7,49.27
,主動野村臺灣高息,58,1,57,66.4,11.55
009816,凱基台灣TOP50,78,21,57,91.3,16.15
2305,全友,73,17,56,188.6,33.68
00961,FT臺灣永續高息,55,0,55,73.8,13.41
3141,晶宏,52,1,51,485.6,95.21
9958,世紀鋼,51,0,51,464.0,90.98
,第一金優選非投債,50,0,50,45.4,9.08
,主動統一台股增長,50,7,43,129.6,29.83
2634,漢翔,40,1,39,258.5,66.16
2313,華通,84,47,37,868.2,234.34
009803,玉山市值動能50,36,0,36,80.5,22.37
00929,復華台灣科技優息,34,0,34,99.1,28.97
2382,廣達,36,3,33,1118.2,331.28
00918,大華優利高填息30,33,0,33,118.4,35.43
2344,華邦電,26,151,-125,-2350.6,188.44
,主動貝萊德優投等,0,100,-100,-98.0,9.74
2884,玉山金,2,89,-87,-391.2,44.63
,元大美債1-3,0,82,-82,-252.6,30.8
2409,友達,211,285,-74,-221.3,29.96
,群益ESG投等債20+,5,62,-57,-81.6,14.19
2337,旺宏,21,66,-45,-572.7,126.7
,主動復華未來50,23,67,-44,-78.0,17.95
8431,匯鑽科,0,38,-38,-241.2,63.48
2464,盟立,12,43,-31,-614.0,196.87
1815,富喬,91,122,-31,-427.6,140.45
,主動統一升級50,13,42,-29,-30.0,10.4
6620,漢達,2,30,-28,-353.5,124.04
00891,中信關鍵半導體,6,34,-28,-101.4,36.22
1101,台泥,13,41,-28,-68.0,24.29
,主動統一全球創新,0,26,-26,-42.7,16.29
6116,彩晶,3,29,-26,-37.5,14.38
6023,元大期,0,23,-23,-190.1,82.65
2887,台新新光金,12,33,-21,-91.4,43.0
2489,瑞軒,8,29,-21,-83.0,39.09
2359,所羅門,1,22,-21,-285.1,137.68
6695,芯鼎,0,20,-20,-94.7,47.33
2408,南亞科,24,44,-20,-1049.5,538.12
2069,運錩,0,19,-19,-42.3,22.26
1303,南亞,23,42,-19,-434.7,235.78
