code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
1101,台泥,149,0,149,365.5,24.52
,主動中信台灣收益,139,0,139,131.7,9.45
,主動統一升級50,139,0,139,141.3,10.14
2409,友達,231,113,118,347.0,29.48
00712,復華富時不動產,116,0,116,97.2,8.38
00919,群益台灣精選高息,116,2,114,367.8,32.3
,主動富邦台灣龍耀,108,0,108,92.8,8.59
3515,華擎,100,0,100,2078.4,207.01
,群益臺灣加權正2,1419,1335,84,96.3,11.41
009816,凱基台灣TOP50,96,13,83,132.2,15.76
00918,大華優利高填息30,65,3,62,219.5,35.13
6770,力積電,92,30,62,441.7,70.71
3481,群創,89,28,61,292.8,48.0
0050,元大台灣50,65,5,60,651.3,107.27
009828,中信台日韓PCB,57,0,57,53.5,9.39
,元大台灣50正2,294,244,50,181.3,35.78
6449,鈺邦,50,3,47,1050.0,223.39
,主動復華全球50,46,0,46,44.3,9.64
9945,潤泰新,43,0,43,122.7,28.02
00929,復華台灣科技優息,41,0,41,118.5,28.59
2344,華邦電,63,23,40,702.4,171.91
00896,中信綠能及電動車,35,0,35,98.7,27.89
1808,潤隆,33,0,33,113.1,34.22
00878,國泰永續高股息,32,0,32,109.0,33.82
2605,新興,33,1,32,116.9,36.54
2610,華航,1,156,-155,-314.7,20.3
,元大台灣50反1,1,101,-100,-99.2,9.92
,國泰臺灣加權反1,0,100,-100,-16.1,1.61
1304,台聚,0,80,-80,-99.0,12.38
3522,御嵿,0,77,-77,-98.7,12.82
2889,國票金,0,69,-69,-115.2,16.69
2812,台中銀,0,64,-64,-124.3,19.43
2884,玉山金,0,63,-63,-290.3,46.03
,國泰10Y+金融債,35,90,-55,-83.8,15.24
2838,聯邦銀,0,54,-54,-113.9,21.1
2646,星宇航空,2,55,-53,-107.1,20.2
2501,國建,0,49,-49,-108.3,22.1
2801,彰銀,0,44,-44,-122.7,27.82
8085,福華,0,44,-44,-63.8,14.51
2891,中信金,0,38,-38,-253.8,66.82
2201,裕隆,4,35,-31,-93.2,30.06
2887,台新新光金,1,29,-28,-119.0,42.26
2428,興勤,13,41,-28,-717.6,256.27
2515,中工,0,25,-25,-29.9,11.95
1609,大亞,6,30,-24,-90.6,37.74
00891,中信關鍵半導體,1,24,-23,-78.7,35.19
,主動統一台股增長,94,115,-21,-63.5,29.77
2836,高雄銀,0,21,-21,-25.6,12.2
1722,台肥,5,25,-20,-85.5,42.82
4169,泰宗,1,20,-19,-278.3,146.47
