code,name,weight,shares,price
3037,欣興,2.83,720000,508.0
5016 JP,JX ADVANCED METALS CORP,2.2,350000,0.0
2308,台達電,2.57,240000,1385.0
6590 JP,SHIBAURA MECHATRONICS CORP,1.42,200000,0.0
3017,奇鋐,2.67,185000,1865.0
2330,台積電,2.55,177000,1865.0
6869 HK,YANGTZE OPTICAL FIBRE AND-H,0.73,146000,0.0
2383,台光電,2.51,120000,2705.0
GLW US,CORNING INC,2.88,90000,0.0
6787 JP,MEIKO ELECTRONICS CO LTD,2.94,80000,0.0
005930 KS,samsung electronics co ltd(005930 KS),2.44,80000,0.0
CCJ US,CAMECO CORP,2.03,76000,0.0
ENR GY,SIEMENS ENERGY AG,3.07,75000,0.0
PL US,PLANET LABS PBC,0.46,75000,0.0
4971 JP,MEC CO LTD,0.77,71000,0.0
5801 JP,FURUKAWA ELECTRIC CO LTD,3.02,63400,0.0
6961 JP,ENPLAS CORP,1.55,63000,0.0
MU US,MICRON TECHNOLOGY INC,6.43,61000,0.0
5706 JP,Mitsui Mining ＆ Smelting Co,2.94,60000,0.0
6515,穎崴,2.92,60000,6285.0
3110 JP,NITTO BOSEKI CO LTD,1.94,56500,0.0
285A JP,KIOXIA HOLDINGS CORP,1.8,55000,0.0
NVDA US,NVIDIA CORP(輝達公司),2.23,50000,0.0
KTOS US,KRATOS DEFENSE \u0026 SECURITY,1.08,50000,0.0
COHR US,COHERENT INC,2.7,45000,0.0
SOI FP,S.O.I.T.E.C.,0.75,45000,0.0
6227 JP,AIMECHATEC LTD,1.42,41000,0.0
LITE US,LUMENTUM HOLDINGS INC.lite us,6.16,40000,0.0
7769,鴻勁,1.22,40000,3950.0
EXENS FP,EXOSENS SAS,0.76,40000,0.0
SOLS US,SOLSTICE ADV MATERIALS INC,0.69,38000,0.0
GOOGL US,ALPHABET INC-CL A(Alphabet公司),2.62,35000,0.0
5803 JP,FUJIKURA LTD,1.44,35000,0.0
TER US,TERADYNE INC,2.27,32000,0.0
BE US,BLOOM ENERGY CORP- A,1.22,32000,0.0
CIEN US,CIENA CORP,2.17,26000,0.0
SMHN GY\r\n,SUSS MICROTEC SE\r\n,0.43,25000,0.0
CRCL US,CIRCLE INTERNET GROUP INC,0.69,24000,0.0
SNDK US,SANDISK CORP,3.77,23000,0.0
WDC US,WESTERN DIGITAL CORP,1.48,22000,0.0
HOT GY,HOCHTIEF AG,2.16,20000,0.0
GEV US,GE VERNOVA INC,3.09,15500,0.0
5274,信驊,1.22,15000,10295.0
KEYS US,KEYSIGHT TECHNOLOGIES IN,0.69,10000,0.0
RHM GY,RHEINMETALL AG,1.56,3450,0.0
