code,name,weight,shares,price
2330,台積電,58.64,570337837,2370.0
2887,台新新光金,0.83,547196246,35.15
2891,中信金,1.18,413394453,65.6
2883,凱基金,0.49,367906643,30.85
2884,玉山金,0.59,355367587,38.15
2890,永豐金,0.52,306011990,38.95
2317,鴻海,3.22,285101430,260.0
2886,兆豐金,0.61,276249794,50.9
2303,聯電,1.37,272161027,116.0
2892,第一金,0.4,261877795,35.55
2885,元大金,0.76,257642136,67.7
5880,合庫金,0.28,245398537,26.2
2882,國泰金,0.96,222774374,99.4
2880,華南金,0.41,214958693,44.4
2881,富邦金,1.07,194842252,127.0
1216,統一,0.38,115605705,75.7
1303,南亞,0.94,115017544,188.0
2412,中華電,0.53,89140080,137.5
3711,日月光投控,1.96,77414171,585.0
2344,華邦電,0.51,72220886,163.5
3231,緯創,0.56,70528470,183.5
2382,廣達,0.8,61740746,298.0
2301,光寶科,0.49,45680915,247.0
2308,台達電,3.23,45080600,1650.0
4904,遠傳,0.19,41476552,103.0
2327,國巨*,0.86,36735336,540.0
2454,聯發科,5.81,34335709,3900.0
3045,台灣大,0.16,33116499,111.5
3037,欣興,1.28,30779249,955.0
6505,台塑化,0.08,27016515,71.0
2449,京元電子,0.28,26669621,242.0
2408,南亞科,0.53,26648180,457.0
2603,長榮,0.23,25536884,207.5
4958,臻鼎-KY,0.37,17799662,473.0
2357,華碩,0.56,15763673,817.0
2345,智邦,1.11,11563014,2215.0
2395,研華,0.3,10786740,634.0
2360,致茂,0.76,8603956,2030.0
2368,金像電,0.34,8023862,982.0
3017,奇鋐,0.9,7469608,2785.0
2383,台光電,1.54,6776887,5240.0
8046,南電,0.23,5003102,1080.0
3665,貿聯-KY,0.4,4176326,2200.0
6669,緯穎,0.64,2426332,6100.0
3008,大立光,0.42,2195848,4385.0
3653,健策,0.39,2032785,4380.0
3443,創意,0.37,1873362,4545.0
3661,世芯-KY,0.3,1846788,3715.0
7769,鴻勁,0.37,1331528,6320.0
2059,川湖,0.62,1287380,11110.0
202608TX,臺股期貨,0.25,648,0.0
202608NYF,台灣50ETF股票期貨,0.01,128,0.0
