code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動統一升級50,761,230,531,515.6,9.7
009816,凱基台灣TOP50,177,15,162,217.6,13.38
2618,長榮航,120,1,119,408.8,34.35
2838,聯邦銀,114,0,114,229.5,20.13
3033,威健,123,12,111,569.1,51.4
,主動統一全球創新,103,0,103,188.4,18.23
,群益臺灣加權反1,100,0,100,11.6,1.16
3006,晶豪科,91,26,65,1505.6,232.73
2303,聯電,138,76,62,721.5,115.15
,元大台灣50正2,123,68,55,165.2,29.61
2892,第一金,114,61,53,149.1,28.12
4915,致伸,49,0,49,359.2,72.25
3481,群創,312,268,44,157.7,35.55
2608,嘉里大榮,42,0,42,122.4,29.15
0050,元大台灣50,49,12,37,336.9,92.72
2323,中環,50,14,36,33.9,9.43
1714,和桐,30,0,30,28.6,9.52
,新光BBB投等債20+,30,0,30,27.5,9.18
1409,新纖,30,0,30,50.1,16.7
3228,金麗科,30,1,29,574.2,198.0
2409,友達,53,24,29,54.8,18.92
4167,松瑞藥,28,0,28,52.8,18.87
2610,華航,28,0,28,51.0,18.26
2337,旺宏,49,22,27,380.1,139.69
3062,建漢,40,13,27,76.2,28.21
1785,光洋科,3,181,-178,-2484.9,140.28
2401,凌陽,24,140,-116,-317.7,27.34
1316,上曜,0,109,-109,-113.5,10.42
2887,台新新光金,40,126,-86,-206.6,24.0
,元大美債20正2,110,172,-62,-40.0,6.44
,主動復華未來50,18,76,-58,-99.8,17.18
,群益ESG投等債20+,20,75,-55,-80.5,14.51
3703,欣陸,0,51,-51,-102.0,20.0
6642,富致,195,245,-50,-423.7,84.73
,主動群益美國增長,41,90,-49,-57.7,11.78
2603,長榮,0,46,-46,-989.2,213.1
00887,永豐中國科技50大,0,45,-45,-73.1,16.24
,中信優息投資級債,0,40,-40,-37.0,9.25
2891,中信金,0,35,-35,-203.1,57.7
4155,訊映,0,35,-35,-50.8,14.5
2027,大成鋼,0,34,-34,-141.7,41.5
7712,博盛半導體,0,34,-34,-566.9,166.74
,元大美債20年,1,33,-32,-84.5,26.08
5314,世紀*,7,38,-31,-206.3,66.54
3029,零壹,1,32,-31,-294.4,95.11
6456,GIS-KY,1,29,-28,-177.2,63.29
00888,永豐台灣ESG,0,27,-27,-80.5,29.83
,元大投資級公司債,0,27,-27,-86.9,32.29
5488,松普,0,24,-24,-28.2,11.73
3374,精材,4,27,-23,-546.6,238.96
