code,name,weight,shares,price
2303,聯電,4.46,60000000,125.0
2344,華邦電,1.6,15000000,179.0
2330,台積電,17.14,12000000,2400.0
1303,南亞,1.12,10000000,188.5
2327,國巨*,3.17,9785000,544.0
3037,欣興,5.51,8460000,1095.0
3711,日月光投控,2.81,8000000,591.0
6239,力成,0.87,5360000,273.5
2337,旺宏,0.33,4500000,122.0
3189,景碩,2.11,4250000,835.0
2317,鴻海,0.46,3200000,243.0
3017,奇鋐,5.44,3100000,2950.0
2308,台達電,3.09,3040000,1710.0
6488,環球晶,1.63,2800000,980.0
8046,南電,1.82,2640000,1160.0
1717,長興,0.11,2500000,71.7
2345,智邦,2.79,2307000,2030.0
2454,聯發科,4.69,2110000,3735.0
3211,順達,0.39,2000000,331.0
6274,台燿,1.59,1800000,1485.0
8996,高力,1.24,1720000,1215.0
2383,台光電,5.63,1690000,5595.0
3665,貿聯-KY,1.48,1200000,2075.0
6223,旺矽,3.67,1100000,5600.0
3653,健策,3.34,1080000,5205.0
2360,致茂,1.17,1000000,1965.0
8358,金居,0.2,800000,429.0
3583,辛耘,0.33,800000,693.0
6805,富世達,0.86,780000,1845.0
3264,欣銓,0.09,700000,213.0
6669,緯穎,2.41,630000,6440.0
3008,大立光,2.13,626000,5720.0
3443,創意,2.02,610000,5570.0
4958,臻鼎-KY,0.13,500000,444.0
3450,聯鈞,0.13,400000,533.0
1560,中砂,0.16,393000,677.0
6285,啟碁,0.05,350000,233.5
3533,嘉澤,0.29,300000,1605.0
2404,漢唐,0.16,250000,1070.0
6442,光聖,0.21,225000,1605.0
4966,譜瑞-KY,0.07,220000,556.0
2455,全新,0.05,200000,419.5
5274,信驊,1.64,179500,15400.0
7769,鴻勁,0.48,130000,6210.0
2059,川湖,0.3,35000,14285.0
6196,帆宣,0.0,1000,477.0
5347,世界,0.0,1000,150.5
2049,上銀,0.0,1000,345.5
2481,強茂,0.0,1000,137.0
8299,群聯,0.0,1000,2085.0
