code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動富邦台灣龍耀,1109,14,1095,1018.6,9.3
3033,威健,35,1,34,172.9,50.86
,國泰臺灣加權反1,30,0,30,5.1,1.7
2324,仁寶,37,12,25,93.6,37.44
00919,群益台灣精選高息,43,20,23,71.6,30.47
009816,凱基台灣TOP50,69,47,22,33.5,14.89
8071,能率網通,22,0,22,57.1,25.95
1522,堤維西,20,2,18,56.3,31.3
3709,鑫聯大投控,18,0,18,134.1,74.5
00922,國泰台灣領袖50,14,0,14,54.8,39.16
6239,力成,24,10,14,470.7,346.87
1802,台玻,17,5,12,76.5,63.18
2317,鴻海,12,1,11,301.7,263.81
2633,台灣高鐵,11,0,11,28.2,25.59
2409,友達,25,14,11,26.9,24.45
8271,宇瞻,11,0,11,224.4,203.95
9904,寶成,11,0,11,29.4,26.74
00712,復華富時不動產,10,0,10,9.2,8.79
3022,威強電,9,0,9,79.9,85.94
2312,金寶,14,5,9,31.4,34.86
2883,凱基金,13,4,9,25.7,28.55
4934,太極,9,0,9,16.4,18.25
00918,大華優利高填息30,18,10,8,24.7,30.93
1714,和桐,7,0,7,11.2,14.94
8021,尖點,11,4,7,404.9,562.3
,主動統一升級50,10,1074,-1064,-1096.5,10.31
2845,遠東銀,0,100,-100,-130.0,13.0
,元大台灣50反1,3,60,-57,-60.0,10.52
2834,臺企銀,0,50,-50,-87.3,17.29
,主動統一台股增長,18,67,-49,-149.7,31.05
2344,華邦電,7,51,-44,-748.5,171.67
00887,永豐中國科技50大,0,40,-40,-68.0,17.01
2880,華南金,2,41,-39,-142.1,36.31
2303,聯電,23,61,-38,-513.5,136.83
2385,群光,1,36,-35,-495.1,141.44
2367,燿華,12,46,-34,-229.9,68.03
5351,鈺創,6,38,-32,-284.4,88.89
2886,兆豐金,0,29,-29,-131.1,43.75
2542,興富發,23,49,-26,-121.2,46.62
2618,長榮航,2,28,-26,-101.0,38.83
,元大台灣50正2,32,58,-26,-91.2,35.38
1303,南亞,3,26,-23,-244.4,105.43
00878,國泰永續高股息,1,24,-23,-74.4,32.28
1710,東聯,1,22,-21,-28.4,13.52
2002,中鋼,0,21,-21,-39.4,18.75
2408,南亞科,9,29,-20,-758.8,373.83
2892,第一金,0,20,-20,-62.4,31.02
2511,太子,0,20,-20,-16.3,8.16
2609,陽明,13,32,-19,-99.0,52.1
1605,華新,0,18,-18,-66.6,37.01
