code,name,weight,shares,price
2883,凱基金控,0.7,2739000,30.35
2344,華邦電子,4.51,2402000,222.0
2885,元大金,1.18,2031000,68.8
2303,聯電,2.38,1761000,160.0
2027,大成鋼,0.44,1279000,41.1
2882,國泰金,1.08,1127000,113.0
2881,富邦金控,1.05,901000,138.5
2891,中信金,0.52,876000,70.5
2347,聯強,0.56,708000,93.5
2637,慧洋-KY,0.45,692000,77.1
2606,裕民,0.36,689000,62.0
3702,大聯大,0.58,606000,112.5
2327,國巨*,5.1,567000,1065.0
2408,南亞科,2.37,555000,505.0
3264,欣銓,1.1,536000,242.0
4904,遠傳,0.46,501000,108.0
2330,台積電,9.42,445000,2510.0
3045,台灣大,0.35,350000,118.5
6274,台燿,5.17,322000,1900.0
3037,欣興,2.62,309000,1005.0
3189,景碩科技,1.8,267000,796.0
6147,頎邦,0.59,254000,277.0
3711,日月光投控,1.42,250000,674.0
2308,台達電子,4.2,231000,2150.0
8046,南電,1.55,212000,864.0
3042,晶技,0.33,195000,198.0
2454,聯發科,7.17,190000,4465.0
3036,文曄,0.34,181000,225.0
4722,國精化學,0.44,181000,284.5
2368,金像電子,1.87,159000,1395.0
3023,信邦,0.43,154000,333.0
2345,智邦,2.83,129000,2595.0
8028,昇陽半導體,0.34,124000,322.5
2383,台光電子,5.66,115000,5825.0
8210,勤誠興業,1.3,112000,1370.0
6223,旺矽,6.03,111000,6425.0
3017,奇鋐,2.13,104000,2420.0
6196,帆宣,0.47,98000,562.0
2360,致茂,1.87,96000,2310.0
3406,玉晶光,0.61,93000,774.0
4958,臻鼎-KY,0.46,88000,622.0
8021,尖點,0.42,86000,581.0
6669,緯穎,3.32,81000,4855.0
5904,寶雅,0.43,80000,636.0
8358,金居開發,0.44,75000,691.0
3665,貿聯-KY,1.21,72000,1990.0
6139,亞翔工程,0.36,53000,810.0
6515,穎崴,3.6,45000,9460.0
3443,創意電子,1.73,43000,4755.0
5536,聖暉*,0.43,40000,1280.0
5274,信驊科技,3.42,21000,19275.0
202607TX,台指期貨,1.52,19,0.0
