code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動統一升級50,1004,163,841,865.6,10.28
3481,群創,795,424,371,1373.1,37.03
6116,彩晶,241,80,161,170.6,10.59
,主動群益科技創新,117,9,108,198.0,18.32
2515,中工,107,0,107,138.1,12.91
00919,群益台灣精選高息,275,174,101,262.3,25.94
2377,微星,122,22,100,1178.0,118.75
2610,華航,95,11,84,159.1,18.82
,元大台灣50正2,200,116,84,271.4,32.45
1802,台玻,98,15,83,562.9,67.81
009816,凱基台灣TOP50,100,25,75,105.8,13.94
2375,凱美,84,12,72,722.9,100.48
1303,南亞,99,28,71,621.8,86.43
2801,彰銀,61,0,61,126.4,20.42
2002,中鋼,164,109,55,101.8,18.44
3714,富采,62,8,54,369.6,68.59
2867,三商壽,50,0,50,38.5,7.69
3615,安可,59,9,50,185.3,37.05
6770,力積電,175,126,49,307.7,62.59
6225,天瀚,48,0,48,153.1,31.9
2409,友達,253,208,45,91.9,20.51
3576,聯合再生,55,12,43,77.3,17.82
2206,三陽工業,43,1,42,244.6,58.23
6190,萬泰科,44,3,41,320.8,78.23
009819,中信數據及電力,52,11,41,41.2,10.04
,元大台灣50反1,204,413,-209,-233.6,11.18
2303,聯電,121,328,-207,-2232.2,107.51
2344,華邦電,360,543,-183,-2514.5,137.25
2356,英業達,19,168,-149,-781.5,52.76
2367,燿華,34,182,-148,-976.0,66.17
6026,福邦證,0,139,-139,-217.0,15.61
00929,復華台灣科技優息,17,133,-116,-304.8,26.14
009820,元大納斯達克精選,20,134,-114,-114.5,10.04
,群益優選非投等債,0,103,-103,-98.5,9.56
00887,永豐中國科技50大,0,100,-100,-166.7,16.66
,主動復華未來50,68,160,-92,-173.3,18.79
8039,台虹,7,77,-70,-1050.2,149.13
2406,國碩,19,88,-69,-223.3,32.36
1721,三晃,7,71,-64,-211.3,33.02
2884,玉山金,9,71,-62,-198.8,32.01
3437,榮創,2,63,-61,-146.9,24.09
2408,南亞科,91,152,-61,-2151.7,356.07
2883,凱基金,16,77,-61,-135.5,22.47
6829,千附精密,2,57,-55,-1107.7,201.1
,期元大道瓊白銀,0,53,-53,-379.1,71.54
2313,華通,18,70,-52,-1300.1,250.66
,主動野村臺灣高息,54,102,-48,-51.6,10.74
,主動統一台股增長,79,127,-48,-142.7,29.97
,群益ESG投等債20+,1,48,-47,-69.6,14.8
8932,智通*,2,48,-46,-460.5,100.14
