code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
009816,凱基台灣TOP50,565,130,435,657.1,15.14
,主動安聯台灣高息,200,0,200,297.6,14.88
3481,群創,290,120,170,818.6,48.16
3704,合勤控,148,0,148,719.9,48.71
,主動復華未來50,122,62,60,102.8,16.97
9904,寶成,56,0,56,132.8,23.64
2072,世紀風電,44,1,43,699.8,162.73
,元大台灣50正2,161,119,42,142.7,34.09
5289,宜鼎,40,0,40,5896.3,1475.1
,期街口布蘭特正2,39,0,39,153.1,39.25
1608,華榮,38,2,36,120.2,33.43
00881,國泰台灣科技龍頭,38,3,35,182.4,52.86
2332,友訊,69,38,31,73.9,23.82
1303,南亞,72,43,29,517.8,177.64
8422,可寧衛*,29,1,28,72.8,26.0
1802,台玻,37,12,25,138.0,55.03
1708,東鹼,25,0,25,126.2,50.36
8936,國統,24,0,24,125.4,52.24
2612,中航,23,1,22,121.6,55.28
6282,康舒,23,1,22,106.2,48.26
4763,材料*-KY,21,0,21,101.0,48.09
3231,緯創,143,122,21,425.8,202.84
2812,台中銀,20,0,20,38.0,18.98
2337,旺宏,114,95,19,229.9,119.38
00965,元大航太防衛科技,20,1,19,50.7,26.7
,群益臺灣加權反1,400,900,-500,-49.3,0.99
,主動統一升級50,76,525,-449,-442.9,9.86
2442,新美齊,0,372,-372,-708.1,19.04
,群益臺灣加權正2,504,768,-264,-301.1,11.41
,主動群益台灣強棒,3,201,-198,-440.5,22.35
2637,慧洋-KY,3,183,-180,-1557.9,86.55
2105,正新,10,150,-140,-428.8,30.63
1310,台苯,2,99,-97,-76.5,7.88
0050,元大台灣50,35,123,-88,-920.0,104.37
3717,聯嘉投控,0,87,-87,-202.2,23.24
3022,威強電,5,80,-75,-721.7,96.22
2317,鴻海,12,82,-70,-1816.2,259.08
00919,群益台灣精選高息,4,74,-70,-208.8,29.99
6770,力積電,65,131,-66,-442.1,67.0
00961,FT臺灣永續高息,6,70,-64,-84.5,13.21
2344,華邦電,31,87,-56,-962.0,171.27
,主動國泰動能高息,14,68,-54,-74.4,13.78
,元大台灣50反1,57,110,-53,-54.5,10.33
2312,金寶,1,46,-45,-150.3,33.42
6414,樺漢,1,41,-40,-1891.5,472.28
,國泰20年美債,0,40,-40,-111.0,27.76
,主動台新龍頭成長,0,40,-40,-59.9,14.98
009819,中信數據及電力,0,39,-39,-40.6,10.41
,主動統一台股增長,17,54,-37,-106.9,28.81
5392,能率,0,37,-37,-168.4,45.5
