code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
1605,華新,562,11,551,2071.5,37.6
2881,富邦金,304,0,304,3693.9,121.5
,主動復華未來50,449,205,244,493.8,20.18
009816,凱基台灣TOP50,229,15,214,336.4,15.74
,群益臺灣加權反1,200,0,200,19.6,0.98
,主動群益台灣強棒,203,5,198,502.1,25.47
,群益優選非投等債,110,0,110,106.5,9.68
1434,福懋,100,1,99,189.2,19.2
,主動凱基台灣,118,43,75,74.5,9.89
00961,FT臺灣永續高息,71,0,71,91.4,12.88
1718,中纖,129,61,68,108.2,15.93
,主動群益美國增長,61,0,61,80.5,13.2
,主動統一台股增長,55,6,49,153.8,31.44
00919,群益台灣精選高息,56,9,47,143.1,29.84
00902,中信電池及儲能,47,0,47,67.2,14.29
2634,漢翔,77,32,45,282.5,62.79
,主動群益科技創新,42,0,42,78.7,18.75
,主動統一全球創新,49,8,41,87.6,21.0
1409,新纖,108,69,39,120.0,30.77
3707,漢磊,50,13,37,332.3,88.26
6182,合晶,104,67,37,621.9,171.01
1714,和桐,49,13,36,82.6,22.95
,主動國泰動能高息,34,0,34,52.4,15.2
1326,台化,83,49,34,232.3,68.23
1308,亞聚,32,2,30,47.2,15.72
,國泰臺灣加權反1,499,998,-499,-80.3,1.61
2409,友達,70,523,-453,-1399.6,30.87
5371,中光電,312,422,-110,-1103.6,99.88
3481,群創,169,262,-93,-647.7,69.28
2610,華航,12,96,-84,-190.3,22.61
,主動統一升級50,77,158,-81,-89.4,11.11
6753,龍德造船,16,86,-70,-1124.6,160.19
1905,華紙,2,50,-48,-83.4,17.37
1717,長興,65,108,-43,-375.5,88.64
,群益ESG投等債20+,0,40,-40,-60.5,15.12
5328,華容,21,59,-38,-318.1,83.48
8039,台虹,5,41,-36,-559.1,155.4
,元大美債20年,0,35,-35,-94.9,27.11
1309,台達化,16,50,-34,-54.4,16.01
2884,玉山金,0,31,-31,-106.5,34.36
8150,南茂,2,32,-30,-352.2,115.1
1210,大成,1,30,-29,-171.1,59.01
6180,橘子,1,27,-26,-127.8,48.7
2478,大毅,2,28,-26,-559.1,214.61
2369,菱生,5,30,-25,-108.0,42.87
2441,超豐,12,36,-24,-373.7,151.76
1314,中石化,122,145,-23,-25.0,10.86
6257,矽格,8,30,-22,-628.4,277.19
,期元大S&P黃金反1,0,22,-22,-64.9,29.5
5425,台半,14,36,-22,-313.0,143.47
