code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動統一台股增長,923,321,602,1599.7,26.56
009816,凱基台灣TOP50,640,88,552,682.4,12.37
,主動群益科技創新,481,44,437,734.9,16.8
6176,瑞儀,431,5,426,4575.8,107.35
8936,國統,170,0,170,848.5,49.91
8112,至上,114,0,114,983.1,86.01
0056,元大高股息,96,11,85,348.4,40.67
4906,正文,98,13,85,315.1,37.07
6770,力積電,220,146,74,430.6,57.97
2312,金寶,101,38,63,188.1,29.43
,第一金優選非投債,63,0,63,58.2,9.24
2887,台新新光金,59,0,59,140.1,23.75
3016,嘉晶,57,0,57,415.2,72.84
,主動復華未來50,176,120,56,82.9,14.62
1303,南亞,83,29,54,467.3,86.39
1449,佳和,50,0,50,75.6,15.12
1582,信錦,51,1,50,465.7,93.14
3062,建漢,43,0,43,125.3,29.14
,主動國泰動能高息,159,120,39,51.4,13.1
00952,凱基台灣AI50,48,9,39,62.4,15.99
,群益ESG投等債20+,35,0,35,52.1,14.86
,主動台新優勢成長,34,0,34,52.5,15.39
2377,微星,79,47,32,330.0,102.17
1104,環泥,31,0,31,90.2,28.99
2413,環科,30,0,30,147.9,49.3
2303,聯電,40,1060,-1020,-7913.2,77.54
2337,旺宏,128,1067,-939,-12924.3,137.64
8227,巨有科技,201,578,-377,-6436.3,170.57
3135,凌航,2,360,-358,-4758.8,132.93
5347,世界,3,310,-307,-4389.7,143.16
6191,精成科,2,279,-277,-3060.8,110.5
3035,智原,7,188,-181,-3221.8,178.39
2409,友達,154,294,-140,-235.7,16.84
3260,威剛,25,136,-111,-4953.0,444.67
009802,富邦旗艦50,4,100,-96,-142.6,14.85
009820,元大納斯達克精選,110,202,-92,-92.0,10.05
2248,華勝-KY,0,73,-73,-425.5,58.29
00646,元大S&P500,5,67,-62,-435.5,70.35
,主動安聯台灣,8,63,-55,-68.0,12.36
6134,萬旭,0,51,-51,-169.0,33.13
00938,凱基優選30,0,50,-50,-98.8,19.76
,元大美債20年,0,47,-47,-126.8,26.99
1102,亞泥,4,50,-46,-164.5,35.82
6209,今國光,0,45,-45,-276.0,61.33
009805,新光美國電力基建,10,50,-40,-64.1,16.02
,元大台灣50正2,75,114,-39,-105.2,26.77
00752,中信中國50,1,40,-39,-94.7,24.27
00881,國泰台灣科技龍頭,12,50,-38,-166.4,43.91
00927,群益半導體收益,5,41,-36,-100.5,27.98
9904,寶成,2,38,-36,-95.3,26.59
