code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
3576,聯合再生,467,8,459,817.1,17.8
3481,群創,1124,873,251,1775.3,70.97
,主動群益科技創新,216,9,207,391.8,18.93
6226,光鼎,349,146,203,279.1,13.75
2344,華邦電,308,107,201,4297.3,213.23
009821,野村稀土關鍵資源,207,18,189,300.0,15.87
3006,晶豪科,101,2,99,2608.3,263.27
,主動復華未來50,125,32,93,195.2,20.81
6770,力積電,269,176,93,752.1,81.49
2515,中工,82,0,82,108.7,13.25
2377,微星,67,3,64,854.6,134.12
2367,燿華,83,20,63,374.8,59.41
4147,中裕,238,177,61,387.6,63.54
1802,台玻,163,103,60,446.3,73.4
2489,瑞軒,77,16,61,301.0,49.51
2105,正新,60,1,59,174.4,29.5
2317,鴻海,71,13,58,1515.0,261.61
9105,泰金寶-DR,57,5,52,48.3,9.29
00712,復華富時不動產,45,1,44,37.9,8.54
5351,鈺創,50,6,44,422.2,95.37
3042,晶技,64,22,42,859.6,202.6
5469,瀚宇博,44,3,41,363.1,88.56
5011,久陽,40,0,40,90.3,22.59
2484,希華,40,0,40,258.4,64.61
00919,群益台灣精選高息,70,32,38,118.4,30.65
,主動統一升級50,215,844,-629,-713.0,11.34
2002,中鋼,61,671,-610,-1179.1,19.33
,主動國泰動能高息,967,1481,-514,-788.9,15.35
00918,大華優利高填息30,0,229,-229,-742.9,32.44
2324,仁寶,9,126,-117,-433.7,37.09
2409,友達,465,565,-100,-350.5,35.07
,主動中信台灣收益,2,100,-98,-101.5,10.36
,主動富邦台灣龍耀,48,143,-95,-92.3,9.73
8096,擎亞,5,92,-87,-1312.1,150.81
2845,遠東銀,0,72,-72,-94.5,13.13
,主動統一台股增長,94,163,-69,-222.6,32.18
5425,台半,63,131,-68,-964.2,141.66
009816,凱基台灣TOP50,53,120,-67,-108.7,16.16
5371,中光電,58,125,-67,-519.6,77.64
6684,安格,3,68,-65,-396.6,61.01
2915,潤泰全,0,63,-63,-330.7,52.5
3257,虹冠電,4,64,-60,-411.8,68.89
2890,永豐金,0,58,-58,-234.8,39.98
,主動安聯美國科技,13,68,-55,-55.0,10.0
2426,鼎元,8,55,-47,-452.9,95.56
2303,聯電,214,261,-47,-815.2,176.73
2618,長榮航,14,60,-46,-192.8,41.94
2369,菱生,22,67,-45,-204.8,44.81
8086,宏捷科,5,43,-38,-623.5,164.07
2887,台新新光金,0,36,-36,-119.2,32.55
