code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動復華未來50,388,150,238,419.7,17.62
4188,安克,179,0,179,196.7,10.99
,主動中信台灣收益,199,51,148,139.1,9.4
6108,競國,130,0,130,338.9,26.07
,主動統一升級50,116,3,113,112.4,9.93
,主動聯博全球非投,102,10,92,92.6,10.03
,主動統一台股增長,78,11,67,193.0,28.8
,元大台灣50反1,106,41,65,66.2,10.18
2723,美食-KY,63,2,61,446.5,73.2
1708,東鹼,63,2,61,317.8,52.09
3481,群創,164,118,46,207.4,44.73
2426,鼎元,72,27,45,366.6,81.9
2027,大成鋼,42,0,42,207.7,50.21
2634,漢翔,48,10,38,265.4,69.85
3702,大聯大,41,4,37,402.1,107.81
00878,國泰永續高股息,37,1,36,116.1,32.18
009826,貝萊德世界股票,31,0,31,31.7,10.12
6550,北極星藥業-KY,30,0,30,36.7,12.25
00919,群益台灣精選高息,35,5,30,89.2,30.61
009823,群益S&P500,20,0,20,20.8,10.41
6239,力成,21,1,20,531.5,266.48
3708,上緯投控,18,0,18,185.8,103.19
,元大美債20年,18,0,18,46.5,25.84
5483,中美晶,20,3,17,309.6,179.32
2478,大毅,31,14,17,228.5,134.32
009829,大華韓國KOSPI50,20,656,-636,-670.3,10.54
,元大滬深300正2,25,345,-320,-643.1,20.1
2002,中鋼,3,210,-207,-400.5,19.35
6456,GIS-KY,6,203,-197,-1351.8,68.66
,群益臺灣加權正2,104,247,-143,-162.7,11.38
,期元大道瓊白銀,13,99,-86,-468.4,54.41
,群益優選非投等債,0,80,-80,-77.4,9.67
1722,台肥,0,60,-60,-279.3,46.55
2883,凱基金,1,61,-60,-187.9,31.31
3042,晶技,33,86,-53,-996.3,189.92
6962,奕力-KY,0,50,-50,-155.0,31.0
1815,富喬,26,71,-45,-506.2,111.55
9904,寶成,6,51,-45,-112.6,25.03
6224,聚鼎,6,47,-41,-307.6,75.05
2609,陽明,257,293,-36,-222.8,62.28
2436,偉詮電,0,34,-34,-215.0,62.87
2615,萬海,35,68,-33,-413.6,125.37
1301,台塑,3,35,-32,-191.4,59.07
2352,佳世達,2,30,-28,-80.8,28.85
6173,信昌電,16,40,-24,-520.2,217.43
8358,金居,23,47,-24,-1038.6,435.71
4958,臻鼎-KY,10,33,-23,-1007.3,432.85
6901,鑽石投資,0,21,-21,-35.9,17.1
2014,中鴻,0,21,-21,-36.5,17.36
2603,長榮,2,22,-20,-503.7,250.58
