code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
2324,仁寶,527,103,424,1618.1,38.16
2002,中鋼,426,7,419,810.5,19.35
2409,友達,424,75,349,1046.3,29.97
,期元大S&P原油反1,200,22,178,284.5,15.98
0050,元大台灣50,121,4,117,1259.4,107.32
,主動富邦台灣龍耀,143,28,115,109.8,9.55
6770,力積電,240,131,109,909.3,83.62
2337,旺宏,218,115,103,1828.9,176.07
,群益臺灣加權反1,100,0,100,9.9,0.99
009824,群益美國科技巨頭,75,0,75,76.0,10.13
009819,中信數據及電力,70,0,70,72.7,10.38
6129,普誠,65,0,65,129.5,19.92
,主動國泰動能高息,67,4,63,95.0,15.08
1905,華紙,72,11,61,104.0,17.05
0052,富邦科技,49,1,48,306.6,63.31
009821,野村稀土關鍵資源,47,3,44,65.4,14.7
009816,凱基台灣TOP50,42,4,38,59.6,15.61
2489,瑞軒,35,0,35,164.8,47.12
6016,康和證,38,4,34,96.5,28.37
,主動復華未來50,81,48,33,68.4,20.8
1909,榮成,32,0,32,30.8,9.63
,元大台灣50反1,29,0,29,29.0,9.99
6180,橘子,28,0,28,135.2,47.93
1313,聯成,51,23,28,35.4,12.65
,群益ESG投等債0-5,25,0,25,25.7,10.26
1301,台塑,9,757,-748,-4192.4,56.02
3481,群創,683,1052,-369,-2607.3,70.57
2890,永豐金,236,558,-322,-1285.3,39.92
2610,華航,123,425,-302,-728.6,24.12
,群益優選非投等債,3,268,-265,-256.2,9.67
2312,金寶,72,305,-233,-887.9,38.13
,主動統一台股增長,16,154,-138,-435.8,31.56
,元大台灣50正2,161,288,-127,-485.8,38.15
,主動凱基台灣,177,291,-114,-114.8,10.14
1409,新纖,20,130,-110,-304.1,27.45
2108,南帝,0,100,-100,-281.4,28.14
,群益ESG投等債20+,0,86,-86,-130.0,15.12
,富邦恒生國企正2,9,93,-84,-64.3,7.65
,主動聯博動能50,0,80,-80,-82.1,10.26
3360,尚立,11,91,-80,-172.2,21.57
1708,東鹼,7,83,-76,-401.7,52.38
,主動元大AI新經濟,10,71,-61,-128.1,21.0
009820,元大納斯達克精選,15,70,-55,-54.4,9.89
8110,華東,33,86,-53,-336.5,63.48
2344,華邦電,51,104,-53,-1152.0,218.57
5880,合庫金,2,54,-52,-131.5,25.0
,主動統一升級50,80,130,-50,-55.7,11.12
4915,致伸,1,50,-49,-362.6,74.0
6213,聯茂,254,302,-48,-1606.7,329.77
00752,中信中國50,0,44,-44,-93.4,21.24
