code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動統一台股增長,615,76,539,1661.2,30.84
,主動復華未來50,379,4,375,710.1,18.93
,主動元大AI新經濟,207,10,197,378.5,19.2
3022,威強電,184,10,174,1504.4,86.55
3049,精金,145,4,141,215.3,15.27
,主動富邦台灣龍耀,118,6,112,105.1,9.36
6016,康和證,122,17,105,308.1,29.33
2002,中鋼,113,9,104,194.9,18.69
009816,凱基台灣TOP50,121,24,97,143.6,14.8
9105,泰金寶-DR,173,76,97,97.4,10.13
,群益ESG投等債20+,92,15,77,114.1,14.82
00961,FT臺灣永續高息,70,0,70,90.2,12.89
0050,元大台灣50,86,20,66,680.4,102.52
2344,華邦電,104,50,54,856.7,157.09
,元大台灣50正2,255,201,54,191.9,35.34
,期街口布蘭特正2,52,1,51,271.5,53.18
2303,聯電,100,60,40,495.6,124.22
2371,大同,60,20,40,114.6,28.77
0052,富邦科技,42,6,36,212.8,59.55
2409,友達,260,225,35,91.5,26.13
0056,元大高股息,34,3,31,159.1,50.52
00712,復華富時不動產,30,0,30,25.9,8.64
2312,金寶,45,15,30,107.5,35.82
2331,精英,30,0,30,65.7,21.9
1444,力麗,28,1,27,18.9,7.0
,主動統一升級50,191,436,-245,-255.0,10.41
,國泰臺灣加權反1,998,1198,-200,-32.0,1.6
2603,長榮,4,203,-199,-4457.3,224.0
3141,晶宏,0,193,-193,-1352.9,70.1
2883,凱基金,55,170,-115,-327.6,28.51
,元大美債20正2,0,110,-110,-74.5,6.77
,群益臺灣加權反1,0,100,-100,-10.3,1.03
2892,第一金,0,89,-89,-270.4,30.08
2834,臺企銀,5,89,-84,-143.4,17.07
2845,遠東銀,0,76,-76,-96.9,12.74
3481,群創,33,94,-61,-297.6,48.94
3704,合勤控,13,67,-54,-249.8,46.26
2354,鴻準,7,60,-53,-302.2,57.01
6414,樺漢,0,52,-52,-2099.5,401.98
,主動安聯美國科技,51,100,-49,-49.0,10.01
2887,台新新光金,3,44,-41,-120.6,29.3
00878,國泰永續高股息,21,60,-39,-127.4,32.5
3576,聯合再生,7,43,-36,-60.2,16.86
3026,禾伸堂,0,30,-30,-1983.9,659.64
1473,台南,0,30,-30,-62.1,20.7
5426,振發,6,35,-29,-98.9,34.09
2884,玉山金,2,29,-27,-92.4,34.21
1402,遠東新,0,26,-26,-71.8,27.61
,元大美債20年,0,25,-25,-65.9,26.35
00877,復華中國5G,0,22,-22,-96.9,43.64
