code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
009816,凱基台灣TOP50,587,51,536,829.3,15.49
00947,台新臺灣IC設計,500,0,500,1957.3,39.15
2426,鼎元,363,1,362,2498.5,69.01
2303,聯電,348,35,313,4320.3,138.11
00918,大華優利高填息30,277,6,271,882.6,32.56
,主動中信台灣收益,143,0,143,143.6,10.04
3016,嘉晶,99,5,94,1159.8,123.23
2402,毅嘉,91,8,83,584.6,70.35
00892,富邦台灣半導體,80,0,80,356.6,44.47
009821,野村稀土關鍵資源,80,0,80,122.9,15.36
3532,台勝科,80,4,76,3001.2,396.0
,主動元大AI新經濟,73,0,73,150.1,20.57
,期元大S&P原油反1,75,7,68,100.1,14.76
,主動統一全球創新,61,3,58,130.7,22.39
2603,長榮,77,23,54,1063.4,195.91
8936,國統,50,0,50,275.5,55.1
,群益ESG投等債0-5,50,0,50,50.9,10.18
6770,力積電,62,12,50,350.5,70.18
3624,光頡,41,2,39,550.7,141.21
2399,映泰,38,2,36,192.3,53.52
2867,三商壽,32,0,32,27.4,8.62
2317,鴻海,42,12,30,825.2,268.2
,元大滬深300正2,30,0,30,65.0,21.66
6016,康和證,30,1,29,83.6,28.84
6668,中揚光,39,10,29,136.3,47.04
00919,群益台灣精選高息,3,321,-318,-962.1,30.3
8046,南電,2,226,-224,-19756.3,883.71
2409,友達,29,241,-212,-547.8,25.78
1611,中電,0,194,-194,-256.7,13.21
2618,長榮航,13,194,-181,-758.8,41.87
,主動統一升級50,78,195,-117,-125.1,10.69
,主動聯博動能50,61,170,-109,-108.9,9.99
,主動國泰動能高息,2,75,-73,-106.9,14.64
1608,華榮,0,60,-60,-207.4,34.57
3481,群創,38,94,-56,-321.6,57.16
,期街口布蘭特正2,4,53,-49,-189.2,38.45
3059,華晶科,54,93,-39,-200.9,51.47
4951,精拓科,1,40,-39,-378.8,97.12
2484,希華,16,53,-37,-259.1,69.14
6182,合晶,59,93,-34,-411.4,118.86
4722,國精化,3,34,-31,-796.3,254.43
,兆豐US優選投等債,0,30,-30,-40.7,13.56
5483,中美晶,9,39,-30,-529.9,180.73
,國泰10Y+金融債,0,25,-25,-40.2,16.06
1714,和桐,2,26,-24,-45.2,18.65
5489,彩富,0,24,-24,-99.7,41.56
2327,國巨*,27,50,-23,-2348.9,999.02
4416,三圓,0,22,-22,-21.1,9.59
,主動富邦台灣龍耀,8,30,-22,-20.5,9.3
1303,南亞,10,30,-20,-253.7,122.17
