code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,元大台灣50正2,435,163,272,890.1,32.69
3049,精金,212,18,194,253.6,13.11
,主動野村臺灣高息,142,18,124,130.1,10.49
3141,晶宏,105,5,100,576.2,57.62
,主動統一台股增長,263,172,91,264.7,28.89
2601,益航,90,0,90,44.2,4.91
1605,華新,101,16,85,292.1,34.36
2353,宏碁,92,10,82,231.3,28.03
2367,燿華,65,7,58,366.7,63.23
2371,大同,196,139,57,170.1,29.85
6015,宏遠證,55,0,55,88.8,16.14
,元大台灣50反1,74,20,54,60.7,11.24
1449,佳和,50,0,50,65.1,13.02
6147,頎邦,68,18,50,987.1,197.82
,主動群益台灣強棒,53,5,48,107.9,22.47
1326,台化,59,13,46,221.9,47.92
2303,聯電,98,56,42,396.2,94.12
2002,中鋼,77,36,41,76.8,18.62
5347,世界,49,8,41,710.4,172.18
6005,群益證,41,0,41,126.8,30.77
,主動統一全球創新,37,0,37,67.6,18.44
00891,中信關鍵半導體,46,10,36,124.1,34.28
3466,德晉,37,2,35,153.3,43.81
2408,南亞科,82,48,34,938.4,278.36
0050,元大台灣50,32,1,31,304.2,96.77
6116,彩晶,6,515,-509,-484.0,9.51
00940,元大台灣價值高息,6,246,-240,-267.6,11.15
5512,力麒,0,204,-204,-142.1,6.97
3481,群創,274,407,-133,-400.7,30.09
,群益ESG投等債20+,12,135,-123,-181.6,14.76
00919,群益台灣精選高息,31,142,-111,-283.3,25.51
00900,富邦特選高股息30,0,90,-90,-151.0,16.76
2401,凌陽,0,89,-89,-228.5,25.67
2883,凱基金,3,79,-76,-173.9,22.6
,主動群益科技創新,47,97,-50,-88.6,17.91
6182,合晶,97,145,-48,-280.3,58.52
2409,友達,102,150,-48,-85.9,17.98
3338,泰碩,1,48,-47,-343.9,73.18
6770,力積電,312,355,-43,-264.1,60.19
3704,合勤控,0,43,-43,-153.5,35.71
9105,泰金寶-DR,0,40,-40,-23.1,5.65
2301,光寶科,38,79,-41,-860.3,210.64
3702,大聯大,1,41,-40,-445.6,109.48
4906,正文,24,64,-40,-168.9,42.22
3033,威健,53,89,-36,-162.9,45.26
009816,凱基台灣TOP50,108,144,-36,-49.4,13.9
6456,GIS-KY,4,39,-35,-233.3,66.65
2891,中信金,7,40,-33,-189.4,56.34
5388,中磊,1,33,-32,-271.2,84.07
6190,萬泰科,14,43,-29,-232.7,79.96
