code,name,weight,shares,price
2887,台新新光金,3.2,139113350,43.55
2883,凱基金,1.97,96221000,38.8
2884,玉山金,2.21,90279000,46.35
2890,永豐金,1.91,80728100,44.8
2885,元大金,2.79,74652320,70.8
2886,兆豐金,1.84,66296000,52.5
5880,合庫金,0.96,65968175,27.45
2892,第一金,1.39,65873000,39.85
2880,華南金,1.47,60078880,46.3
2891,中信金,1.2,33381000,68.1
2330,台積電,40.14,31956000,2380.0
2412,中華電,2.15,28615000,142.5
2317,鴻海,2.8,21342000,248.5
2303,聯電,1.53,20300000,142.5
2881,富邦金,1.42,17450000,154.0
2882,國泰金,1.01,16966000,112.5
3481,群創,0.36,14212000,47.65
1303,南亞,1.21,9806000,234.0
1216,統一,0.32,8200000,74.6
3711,日月光投控,1.83,5662000,612.0
2344,華邦電,0.46,5420000,160.0
3231,緯創,0.5,5253000,181.0
2382,廣達,0.83,4720000,332.5
4904,遠傳,0.23,4200000,106.0
3045,台灣大,0.25,3970000,121.5
6505,台塑化,0.17,3934000,82.8
2408,南亞科,0.93,3740000,473.0
2603,長榮,0.46,3654000,237.0
2301,光寶科,0.53,3626000,277.5
2308,台達電,3.08,3600000,1620.0
2327,國巨*,0.95,3289000,545.0
2454,聯發科,6.26,2600000,4560.0
3037,欣興,1.31,2550000,970.0
4958,臻鼎-KY,0.36,1400000,489.5
2357,華碩,0.59,1201000,934.0
2395,研華,0.31,880000,670.0
2345,智邦,0.87,880000,1875.0
2360,致茂,0.79,700000,2140.0
6446,藥華藥,0.4,640000,1190.0
2368,金像電,0.32,603000,1020.0
6669,緯穎,0.72,602524,2270.0
3017,奇鋐,1.04,598000,3310.0
2383,台光電,1.61,570000,5345.0
8046,南電,0.24,440000,1055.0
3665,貿聯-KY,0.35,340000,1955.0
3653,健策,0.57,184000,5820.0
7769,鴻勁,0.6,180000,6305.0
3008,大立光,0.5,157000,5995.0
3443,創意電子,0.52,155000,6400.0
2059,川湖,0.78,124000,11990.0
202610TX,臺股期貨,1.79,370,0.0
