code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
3715,定穎投控,2087,114,1973,38592.5,195.58
6695,芯鼎,1658,5,1653,10607.1,64.18
2303,聯電,1758,125,1633,26119.5,160.0
1714,和桐,1410,11,1399,2613.8,18.68
3481,群創,2918,1817,1101,7575.4,68.76
2369,菱生,701,83,618,2502.7,40.49
5351,鈺創,1319,800,519,5476.7,105.4
8040,九暘,526,9,517,5375.4,103.97
6282,康舒,572,69,503,3219.1,63.94
2449,京元電子,725,350,375,12785.6,340.95
,主動復華未來50,318,17,301,642.3,21.32
,主動統一全球創新,398,111,287,683.8,23.78
8150,南茂,369,114,255,2907.3,114.39
1310,台苯,225,3,222,225.3,10.15
,富邦恒生國企正2,198,1,197,160.1,8.12
,主動統一升級50,496,306,190,215.6,11.37
,主動富邦台灣龍耀,303,114,189,185.7,9.81
,元大台灣50反1,180,7,173,168.1,9.74
6415,矽力*-KY,180,22,158,10600.9,667.17
2492,華新科,202,45,157,9693.5,619.6
6116,彩晶,511,356,155,298.0,19.14
,主動國泰動能高息,220,72,148,231.3,15.58
3037,欣興,204,76,128,13173.3,1026.48
1314,中石化,147,27,120,96.2,8.07
1595,川寶,118,4,114,966.6,84.79
1303,南亞,243,15631,-15388,-234666.9,152.5
2344,華邦電,1524,3407,-1883,-42653.5,226.42
3264,欣銓,48,1689,-1641,-39752.4,242.28
3537,堡達,45,1575,-1530,-13367.4,87.37
6432,今展科,7,931,-924,-7609.3,82.36
2409,友達,284,1108,-824,-2509.4,30.44
8043,蜜望實,29,795,-766,-16938.9,221.22
3047,訊舟,0,676,-676,-1099.9,16.27
1477,聚陽,6,480,-474,-10251.9,216.3
2801,彰銀,31,485,-454,-1037.5,22.8
1802,台玻,2248,2512,-264,-1619.9,61.4
2337,旺宏,1059,1313,-254,-4696.6,184.41
8028,昇陽半導體,24,270,-246,-7949.3,322.47
6770,力積電,62,307,-245,-2002.7,81.56
2353,宏碁,58,287,-229,-786.6,34.37
,主動群益科技創新,20,226,-206,-400.9,19.45
2458,義隆,58,259,-201,-3548.7,176.78
,主動統一台股增長,145,341,-196,-632.4,32.2
2323,中環,27,218,-191,-229.1,11.99
2327,國巨*,114,293,-179,-19011.4,1060.86
1905,華紙,332,497,-165,-307.3,18.54
2436,偉詮電,8,169,-161,-1248.6,77.36
6725,矽科宏晟,8,151,-143,-5112.7,357.53
00918,大華優利高填息30,17,154,-137,-440.0,32.18
2610,華航,57,184,-127,-276.1,21.76
