code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,元大台灣50正2,330,90,240,755.4,31.48
2883,凱基金,246,35,211,466.3,22.12
,主動統一台股增長,317,138,179,526.5,29.32
3380,明泰,131,1,130,426.6,32.78
2610,華航,105,13,92,165.1,17.95
,主動統一全球創新,156,74,82,154.7,18.85
3532,台勝科,87,5,82,2013.1,245.67
6229,研通,80,0,80,227.6,28.45
4540,全球傳動,81,1,80,534.2,66.78
3714,富采,95,18,77,569.3,73.75
2489,瑞軒,161,83,78,339.5,44.07
009820,元大納斯達克精選,69,0,69,66.9,9.69
,群益優選非投等債,76,7,69,65.4,9.59
,主動群益台灣強棒,67,3,64,140.6,22.02
00929,復華台灣科技優息,70,12,58,141.4,24.33
,元大台灣50反1,168,116,52,58.6,11.28
3645,達邁,52,4,48,474.3,98.76
,主動兆豐台灣豐收,48,0,48,65.8,13.71
2342,茂矽,57,21,36,147.0,40.83
6173,信昌電,50,16,34,320.1,93.9
9946,三發地產,34,0,34,53.0,15.6
2331,精英,34,0,34,73.2,21.52
1802,台玻,132,100,32,233.8,70.96
,主動國泰動能高息,852,820,32,37.4,11.68
2354,鴻準,69,39,30,187.2,62.2
,國泰臺灣加權反1,0,500,-500,-90.7,1.81
3011,今皓,0,360,-360,-493.0,13.69
2317,鴻海,59,175,-116,-2907.0,251.03
3481,群創,331,437,-106,-296.5,28.08
2426,鼎元,35,141,-106,-787.4,74.78
00919,群益台灣精選高息,164,264,-100,-248.9,24.85
2501,國建,20,120,-100,-227.2,22.71
2303,聯電,27,122,-95,-864.5,90.97
4556,旭然,0,80,-80,-326.6,40.82
8215,明基材,0,80,-80,-248.3,31.03
2312,金寶,16,95,-79,-218.0,27.49
5351,鈺創,9,82,-73,-581.2,79.61
3006,晶豪科,8,79,-71,-1400.9,199.54
1717,長興,79,148,-69,-576.2,82.91
009816,凱基台灣TOP50,146,215,-69,-93.9,13.64
6278,台表科,5,67,-62,-1058.0,171.92
2801,彰銀,0,58,-58,-121.2,20.9
6770,力積電,140,193,-53,-306.5,57.4
2409,友達,21,73,-52,-93.1,17.83
2493,揚博,1,51,-50,-658.5,132.49
2301,光寶科,10,59,-49,-890.2,179.16
3231,緯創,29,77,-48,-708.3,145.26
5347,世界,1,49,-48,-817.5,168.85
2344,華邦電,45,90,-45,-498.3,108.55
1785,光洋科,10,56,-46,-751.3,165.47
