code,name,net_shares,net_amount
2409,友達,240,3744.0
1304,台聚,153,2334.0
2408,南亞科,118,29220.0
2313,華通,106,24558.0
3481,群創,105,2806.0
,主動統一台股增長,94,1987.0
2489,瑞軒,93,3729.0
8422,可寧衛*,64,1864.0
2399,映泰,42,1554.0
2337,旺宏,41,6458.0
3581,博磊,40,3085.0
4909,新復興,39,2370.0
1229,聯華,35,1553.0
6438,迅得,34,5796.0
2353,宏碁,34,966.0
00919,群益台灣精選高息,33,779.0
4916,事欣科,32,1998.0
1303,南亞,31,2662.0
1718,中纖,31,244.0
3576,聯合再生,31,729.0
1710,東聯,30,477.0
9907,統一實,30,542.0
1815,富喬,29,3183.0
0056,元大高股息,29,1138.0
4931,新盛力,29,4215.0
6770,力積電,-285,-21945.0
6116,彩晶,-156,-1380.0
2614,東森,-136,-2765.0
5531,鄉林,-100,-891.0
3231,緯創,-98,-13005.0
2344,華邦電,-92,-10729.0
00940,元大台灣價值高息,-61,-595.0
5340,建榮,-60,-6649.0
,主動元大AI新經濟,-56,-706.0
9105,泰金寶-DR,-50,-287.0
4949,有成精密,-50,-3445.0
6226,光鼎,-49,-753.0
,元大台灣50反1,-40,-566.0
2881,富邦金,-35,-3145.0
1785,光洋科,-34,-3299.0
2641,正德,-30,-558.0
5272,笙科,-29,-667.0
3498,陽程,-29,-2194.0
2006,東和鋼鐵,-28,-1971.0
2002,中鋼,-27,-529.0
00877,復華中國5G,-24,-697.0
,群益優選非投等債,-24,-231.0
00730,富邦臺灣優質高息,-22,-506.0
6672,騰輝電子-KY,-22,-2712.0
1313,聯成,-21,-285.0
