code,name,weight,shares,price
2887,台新新光金,2.81,140813350,37.3
2883,凱基金,1.68,96621000,32.15
2884,玉山金,1.86,90479000,38.55
2890,永豐金,1.74,82228100,39.35
2885,元大金,2.55,74852320,63.2
2886,兆豐金,1.72,67196000,46.15
2892,第一金,1.23,67073000,33.35
5880,合庫金,0.89,66168175,25.05
2880,華南金,1.29,60278880,39.35
2891,中信金,1.15,33455000,63.8
2330,台積電,41.13,31956000,2410.0
2412,中華電,2.11,29315000,135.5
2317,鴻海,2.88,21423000,252.0
2303,聯電,1.42,20512000,118.5
2881,富邦金,1.35,17600000,141.5
2882,國泰金,0.96,17066000,102.5
3481,群創,0.37,14212000,46.25
1303,南亞,1.17,9956000,227.5
1216,統一,0.33,8200000,77.1
3711,日月光投控,1.85,5600000,605.0
2344,華邦電,0.52,5371000,186.0
3231,緯創,0.49,5199000,179.5
2382,廣達,0.83,4720000,333.5
4904,遠傳,0.22,4200000,101.5
3045,台灣大,0.24,3970000,115.5
6505,台塑化,0.15,3877000,72.7
2408,南亞科,1.06,3700000,541.0
2603,長榮,0.45,3693000,232.5
2308,台達電,3.5,3600000,1770.0
2301,光寶科,0.59,3477000,301.0
2327,國巨*,1.04,3289000,555.0
3037,欣興,1.71,2900000,1180.0
2454,聯發科,5.51,2600000,3865.0
4958,臻鼎-KY,0.36,1400000,477.0
2357,華碩,0.56,1100000,968.0
2395,研華,0.31,880000,675.0
2345,智邦,0.99,880000,2090.0
2360,致茂,0.78,730000,1990.0
6446,藥華藥,0.56,682000,1560.0
2368,金像電,0.36,603000,1030.0
3017,奇鋐,1.07,598000,3340.0
2383,台光電,1.67,573000,5500.0
8046,南電,0.29,440000,1295.0
3665,貿聯-KY,0.41,340000,2055.0
6669,緯穎,0.77,202000,6815.0
3653,健策,0.55,180000,5645.0
7769,鴻勁,0.62,180000,6345.0
3008,大立光,0.59,157000,6915.0
3443,創意電子,0.5,155000,5920.0
2059,川湖,0.94,124000,14340.0
202609TX,臺股期貨,1.82,370,0.0
