code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
2002,中鋼,195,8,187,362.5,19.39
,主動元大AI新經濟,152,0,152,315.5,20.76
2324,仁寶,200,75,125,550.7,43.85
3011,今皓,105,0,105,159.2,15.16
3066,李洲,100,0,100,239.5,23.95
,主動統一升級50,116,29,87,92.6,10.6
3481,群創,182,105,77,434.9,56.4
3576,聯合再生,75,0,75,140.5,18.74
6015,宏遠證,74,0,74,168.8,22.81
2353,宏碁,170,100,70,277.1,39.36
2317,鴻海,108,38,70,2081.3,299.7
,主動統一台股增長,119,50,69,214.0,31.29
4534,慶騰,70,5,65,196.7,30.26
2362,藍天,60,0,60,293.4,48.9
,元大台灣50正2,97,41,56,218.6,38.52
4741,泓瀚,117,64,53,338.2,63.82
009819,中信數據及電力,49,0,49,54.2,11.0
3231,緯創,57,9,48,867.9,179.84
2356,英業達,81,35,46,363.9,79.53
00878,國泰永續高股息,53,9,44,147.0,32.77
2634,漢翔,44,0,44,206.3,46.89
,主動國泰動能高息,1295,1252,43,59.3,13.79
1409,新纖,49,8,41,117.6,28.33
3419,譁裕,41,0,41,59.5,14.51
,主動復華未來50,41,2,39,77.8,19.64
6116,彩晶,9,416,-407,-830.9,20.45
2377,微星,22,409,-387,-5490.4,141.75
1904,正隆,1,274,-273,-602.2,22.06
2887,台新新光金,93,321,-228,-672.8,29.58
3049,精金,11,139,-128,-222.2,17.36
2342,茂矽,5,125,-120,-517.1,43.09
,元大台灣50反1,46,160,-114,-115.6,10.14
5880,合庫金,0,108,-108,-257.5,23.84
2880,華南金,0,103,-103,-388.2,37.68
2409,友達,396,494,-98,-267.7,27.31
8076,伍豐,9,104,-95,-276.2,29.26
,元大投資級公司債,0,91,-91,-300.9,33.07
00919,群益台灣精選高息,108,197,-89,-269.5,30.12
1718,中纖,0,78,-78,-76.2,9.68
2883,凱基金,209,287,-78,-217.8,28.05
9105,泰金寶-DR,5,78,-73,-93.0,12.72
00896,中信綠能及電動車,31,100,-69,-204.9,29.69
6465,威潤,0,53,-53,-293.7,55.42
2884,玉山金,15,65,-50,-170.7,33.63
2352,佳世達,14,64,-50,-173.2,34.52
2892,第一金,0,47,-47,-138.8,29.53
009816,凱基台灣TOP50,100,142,-42,-64.8,15.75
4566,時碩工業,0,40,-40,-269.9,67.47
,中信中國50正2,0,40,-40,-39.6,9.89
8085,福華,0,37,-37,-59.6,16.1
