code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
2409,友達,550,280,270,814.3,30.25
009816,凱基台灣TOP50,265,27,238,379.2,15.99
,主動統一升級50,182,45,137,154.8,11.22
2002,中鋼,133,3,130,251.1,19.34
00940,元大台灣價值高息,152,33,119,152.2,12.77
,主動元大AI新經濟,81,0,81,172.8,21.26
2812,台中銀,100,22,78,153.2,19.64
009821,野村稀土關鍵資源,79,1,78,123.1,15.79
3481,群創,334,269,65,414.7,63.69
8936,國統,59,2,57,333.7,58.8
,主動群益美國增長,55,0,55,81.2,14.74
,主動國泰動能高息,53,0,53,81.8,15.3
,群益臺灣加權反1,50,0,50,4.8,0.96
,主動復華未來50,58,10,48,100.5,20.74
1802,台玻,158,110,48,339.9,70.85
,主動富邦台灣龍耀,76,31,45,43.7,9.62
8473,山林水,40,0,40,204.0,51.0
,主動統一全球創新,59,24,35,82.0,23.15
,元大台灣50反1,109,74,35,33.8,9.65
4763,材料*-KY,34,0,34,158.7,46.68
2317,鴻海,53,20,33,858.8,262.12
00930,永豐ESG低碳高息,32,0,32,84.2,26.3
6243,迅杰,42,11,31,123.3,39.77
3260,威剛,53,23,30,1286.3,423.05
0050,元大台灣50,68,37,31,337.0,111.06
2890,永豐金,232,561,-329,-1318.4,40.06
3006,晶豪科,44,182,-138,-3412.3,247.49
,群益優選非投等債,0,112,-112,-107.9,9.63
2369,菱生,41,134,-93,-391.8,42.15
8150,南茂,36,122,-86,-950.7,109.47
0056,元大高股息,22,104,-82,-442.8,54.14
,期元大S&P原油反1,20,101,-81,-122.8,15.02
0052,富邦科技,4,76,-72,-465.8,64.92
2342,茂矽,10,80,-70,-413.5,59.5
,元大AAA至A公司債,0,65,-65,-207.0,31.65
6120,達運,0,63,-63,-95.3,15.12
1605,華新,15,61,-46,-179.4,39.26
,主動群益科技創新,8,51,-43,-81.5,19.11
2340,台亞,29,70,-41,-184.0,44.23
3576,聯合再生,26,66,-40,-69.7,17.26
6770,力積電,252,292,-40,-357.6,90.41
2401,凌陽,6,45,-39,-129.0,33.08
,元大美債20年,0,36,-36,-97.2,26.86
3624,光頡,10,46,-36,-613.3,170.46
2610,華航,0,33,-33,-73.2,22.17
2302,麗正,4,37,-33,-156.9,47.55
4133,亞諾法,0,31,-31,-63.4,20.46
8088,品安,65,96,-31,-212.4,68.52
8261,富鼎,0,31,-31,-791.6,257.85
2618,長榮航,4,34,-30,-127.2,42.39
