code,name,weight,shares,price
2303,聯電,3.9,86550000,126.0
2327,國巨*,5.61,25098000,625.0
3037,欣興,5.14,16971000,848.0
3711,日月光投控,3.59,16327000,608.0
2330,台積電,9.71,10740000,2350.0
8046,南電,3.69,9519000,1075.0
2368,金像電,2.4,7478000,895.0
2449,京元電子,0.7,7443450,276.0
2345,智邦,5.13,6334000,2240.0
2308,台達電,3.49,5567000,1755.0
3017,奇鋐,4.82,5423000,2400.0
2002,中鋼,0.04,5163000,19.25
6274,台燿,2.31,5160000,1130.0
2454,聯發科,6.75,5131000,3680.0
3665,貿聯-KY,4.25,4833848,2150.0
6147,頎邦,0.26,4706000,139.5
2383,台光電,8.14,4653000,4815.0
6278,台表科,0.25,4334000,157.0
6191,精成科,0.13,3988000,88.4
6271,同欣電,0.19,2966000,183.5
6223,旺矽,5.01,2443000,5165.0
6669,緯穎,5.1,2417000,5745.0
8210,勤誠,0.92,2267000,1120.0
3653,健策,3.03,2267000,3525.0
6805,富世達,1.03,1931000,1455.0
4979,華星光,0.32,1874000,427.0
3376,新日興,0.12,1741000,184.5
4958,臻鼎-KY,0.29,1682000,470.5
5439,高技,0.13,1586000,212.0
3264,欣銓,0.11,1508000,185.5
6187,萬潤,0.51,1334000,962.0
2408,南亞科,0.15,940000,436.0
1590,亞德客-KY,0.29,528000,1440.0
5274,信驊,2.36,448900,13230.0
6510,精測,0.34,349000,2480.0
4966,譜瑞-KY,0.03,140000,578.0
6515,穎崴,0.22,93000,6395.0
2481,強茂,0.0,5000,137.0
8150,南茂,0.0,1000,89.9
8996,高力,0.0,1000,995.0
8358,金居,0.0,1000,334.0
6488,環球晶,0.0,1000,959.0
2317,鴻海,0.0,1000,253.0
2313,華通,0.0,1000,199.5
2382,廣達,0.0,1000,322.0
3008,大立光,0.0,1000,4090.0
2439,美律,0.0,1000,83.9
3661,世芯-KY,0.0,1000,3460.0
5347,世界,0.0,1000,147.5
3533,嘉澤,0.0,1000,1955.0
3443,創意,0.0,1000,4050.0
