code,name,weight,shares,price
2330,台積電,58.98,549714629,2350.0
2887,台新新光金,0.84,527142858,34.95
2891,中信金,1.15,399205735,63.0
2883,凱基金,0.5,354097600,30.7
2884,玉山金,0.57,341756347,36.4
2890,永豐金,0.53,294744952,39.6
2317,鴻海,3.17,274549805,253.0
2886,兆豐金,0.6,265709481,49.4
2303,聯電,1.51,262827719,126.0
2892,第一金,0.4,251783610,34.8
2885,元大金,0.73,248132671,64.7
5880,合庫金,0.28,235339462,25.95
2882,國泰金,0.96,214403302,98.5
2880,華南金,0.39,206668440,41.4
2881,富邦金,1.11,187594673,130.0
1216,統一,0.39,111087535,77.1
1303,南亞,0.88,110855214,174.0
2412,中華電,0.55,85770650,140.5
3711,日月光投控,2.07,74632706,608.0
2344,華邦電,0.51,69545541,160.0
3231,緯創,0.55,67883385,177.0
2382,廣達,0.87,59454549,322.0
2301,光寶科,0.43,43968210,212.0
2308,台達電,3.48,43428760,1755.0
4904,遠傳,0.2,39881322,107.5
2327,國巨*,1.01,35464026,625.0
2454,聯發科,5.57,33141799,3680.0
3045,台灣大,0.16,31769009,113.5
3037,欣興,1.15,29658404,848.0
6505,台塑化,0.09,25793120,77.9
2408,南亞科,0.51,25646935,436.0
2449,京元電子,0.31,24443944,276.0
2603,長榮,0.23,24421849,203.5
4958,臻鼎-KY,0.37,17145872,470.5
2357,華碩,0.53,15172713,760.0
2345,智邦,1.14,11165924,2240.0
2395,研華,0.27,10364540,577.0
2360,致茂,0.79,8286796,2100.0
2368,金像電,0.32,7726567,895.0
3017,奇鋐,0.79,7201573,2400.0
2383,台光電,1.44,6539532,4815.0
8046,南電,0.24,4814947,1075.0
3665,貿聯-KY,0.39,4019061,2150.0
6669,緯穎,0.61,2340662,5745.0
3008,大立光,0.39,2110203,4090.0
3653,健策,0.32,1958560,3525.0
3443,創意,0.33,1805557,4050.0
3661,世芯-KY,0.28,1772983,3460.0
7769,鴻勁,0.36,1281983,6110.0
2059,川湖,0.47,1240440,8275.0
202608TX,臺股期貨,0.26,648,0.0
202608NYF,台灣50ETF股票期貨,0.03,608,0.0
