code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
3036,文曄,275,11,264,5420.2,205.33
1434,福懋,167,3,164,336.6,20.51
,主動聯博全球非投,101,0,101,103.0,10.2
3481,群創,227,137,90,477.1,53.13
,主動統一升級50,158,72,86,84.8,9.86
1314,中石化,86,3,83,71.1,8.57
2344,華邦電,99,32,67,1106.4,165.64
2303,聯電,85,23,62,874.8,140.94
8039,台虹,73,11,62,1485.6,240.78
6147,頎邦,56,0,56,1042.1,185.43
,元大台灣50正2,58,3,55,191.7,34.53
2329,華泰,55,2,53,254.4,48.1
2618,長榮航,53,1,52,212.8,40.65
6239,力成,51,4,47,1422.6,302.64
5483,中美晶,56,12,44,993.4,222.08
4763,材料*-KY,40,0,40,200.1,50.01
4958,臻鼎-KY,42,6,36,1905.3,516.06
2890,永豐金,41,7,34,128.9,37.83
2834,臺企銀,34,0,34,61.1,17.94
2408,南亞科,67,34,33,1457.4,434.43
,元大美債20年,32,0,32,85.4,26.7
,主動群益科技創新,31,0,31,50.9,16.43
2324,仁寶,71,42,29,106.3,36.73
,群益ESG投等債20+,28,0,28,41.2,14.66
6190,萬泰科,26,0,26,188.4,72.44
2610,華航,1,451,-450,-922.3,20.5
2002,中鋼,22,205,-183,-352.1,19.22
009816,凱基台灣TOP50,19,168,-149,-224.5,15.02
3576,聯合再生,3,133,-130,-238.5,18.35
1718,中纖,55,142,-87,-97.4,11.19
1301,台塑,38,123,-85,-579.7,68.34
2883,凱基金,5,87,-82,-255.5,30.98
2317,鴻海,30,92,-62,-1604.4,257.76
3231,緯創,68,117,-49,-870.3,176.43
5876,上海商銀,1,50,-49,-219.7,44.83
2207,和泰車,0,47,-47,-2311.8,491.86
2356,英業達,101,147,-46,-296.5,64.78
2887,台新新光金,67,110,-43,-148.8,33.91
2330,台積電,14,57,-43,-10387.3,2371.21
6488,環球晶,19,60,-41,-4597.3,1133.54
1312,國喬,20,56,-36,-52.6,14.24
5371,中光電,6,42,-36,-299.2,83.46
1326,台化,148,182,-34,-295.7,86.71
,主動統一台股增長,48,81,-33,-94.1,28.89
00940,元大台灣價值高息,0,30,-30,-37.0,12.25
2231,為升,1,29,-28,-284.6,101.64
1560,中砂,3,30,-27,-1871.3,693.07
1515,力山,0,24,-24,-83.3,34.69
4938,和碩,0,23,-23,-201.3,87.13
,元大美債20正2,0,23,-23,-15.2,6.62
