code,name,weight,shares,price
2330,台積電,58.34,567838724,2400.0
2887,台新新光金,0.87,544806014,37.15
2891,中信金,1.14,411551891,64.5
2884,玉山金,0.62,372050210,39.0
2883,凱基金,0.5,366350112,31.7
2890,永豐金,0.51,304734170,39.3
2317,鴻海,2.95,283852781,243.0
2886,兆豐金,0.55,275095168,47.0
2303,聯電,1.45,271072093,125.0
2885,元大金,0.71,266848402,62.4
2892,第一金,0.38,260843906,33.8
5880,合庫金,0.27,250565286,25.05
2882,國泰金,0.98,221826499,103.0
2880,華南金,0.37,216247976,39.8
2881,富邦金,1.18,194011327,141.5
1216,統一,0.38,115129818,77.9
1303,南亞,0.92,114559320,188.5
2412,中華電,0.52,88788324,136.5
3711,日月光投控,1.95,77127981,591.0
2344,華邦電,0.55,71932792,179.0
3231,緯創,0.54,70240416,178.5
2382,廣達,0.86,61483273,328.5
2301,光寶科,0.58,45509397,296.0
2308,台達電,3.29,44882759,1710.0
4904,遠傳,0.18,41322604,102.5
2327,國巨*,0.85,36599806,544.0
2454,聯發科,5.47,34211295,3735.0
3045,台灣大,0.16,32997471,115.5
3037,欣興,1.44,30662315,1095.0
6505,台塑化,0.08,26943121,71.0
2449,京元電子,0.27,26573845,239.5
2408,南亞科,0.58,26548404,510.0
2603,長榮,0.27,25443082,246.0
4958,臻鼎-KY,0.34,17731674,444.0
2357,華碩,0.62,15701161,925.0
2345,智邦,1.0,11516668,2030.0
2395,研華,0.31,10743292,670.0
2360,致茂,0.72,8569404,1965.0
2368,金像電,0.33,7992988,971.0
3017,奇鋐,0.94,7438206,2950.0
2383,台光電,1.62,6754781,5595.0
8046,南電,0.25,4984236,1160.0
3665,貿聯-KY,0.37,4159168,2075.0
6669,緯穎,0.67,2416208,6440.0
3008,大立光,0.54,2186754,5720.0
3653,健策,0.45,2023515,5205.0
3443,創意,0.44,1864916,5570.0
3661,世芯-KY,0.3,1839342,3865.0
7769,鴻勁,0.35,1325554,6210.0
2059,川湖,0.78,1281612,14285.0
202609TX,臺股期貨,0.23,588,0.0
202609NYF,台灣50ETF股票期貨,0.03,578,0.0
