code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動中信台灣收益,351,3,348,342.5,9.83
,主動聯博全球非投,116,0,116,116.1,10.0
3231,緯創,110,6,104,1856.5,178.54
009816,凱基台灣TOP50,140,38,102,159.0,15.61
,元大台灣50反1,109,20,89,88.0,9.87
1504,東元,85,1,84,609.2,72.98
3702,大聯大,83,0,83,833.6,100.43
5425,台半,92,17,75,757.2,101.08
2498,宏達電,70,0,70,286.8,40.97
,元大優息投等債,60,0,60,54.0,9.0
2014,中鴻,50,0,50,86.3,17.15
,主動元大AI新經濟,59,12,47,73.1,15.54
2891,中信金,46,1,45,289.2,64.19
1312,國喬,124,81,43,53.6,12.49
3576,聯合再生,45,2,43,74.7,17.48
8111,立碁,37,1,36,230.7,64.08
2889,國票金,42,7,35,56.1,15.95
2610,華航,33,0,33,68.5,20.63
2618,長榮航,31,0,31,133.6,42.53
4906,正文,31,0,31,115.8,37.3
,富邦臺灣加權反1,30,0,30,16.4,5.46
2887,台新新光金,42,14,28,103.5,36.93
1503,士電,29,1,28,579.5,207.44
,復華香港正2,26,0,26,44.3,17.05
6182,合晶,38,13,25,287.6,114.28
,主動統一升級50,4,544,-540,-562.9,10.42
2303,聯電,46,249,-203,-2633.1,129.66
,主動統一台股增長,5,166,-161,-486.9,30.1
,群益臺灣加權正2,165,313,-148,-176.8,11.94
4939,亞電,18,147,-129,-1200.7,93.21
,主動凱基台灣,0,124,-124,-123.0,9.92
6805,富世達,6,115,-109,-25968.6,2377.92
00878,國泰永續高股息,19,113,-94,-309.2,32.97
,期元大S&P黃金,6,100,-94,-444.8,47.48
6179,亞通,20,98,-78,-234.8,30.1
,主動富邦台灣龍耀,0,68,-68,-60.4,8.82
1815,富喬,46,114,-68,-843.3,123.89
8255,朋程,0,57,-57,-881.0,154.55
6239,力成,6,60,-54,-1533.6,287.02
1802,台玻,12,63,-51,-314.5,61.54
,台新美國非投等債,0,50,-50,-50.2,10.04
0050,元大台灣50,2,45,-43,-460.3,107.08
3003,健和興,1,41,-40,-290.9,72.72
3481,群創,191,229,-38,-185.9,48.57
009805,台新美國電力基建,5,40,-35,-53.4,15.27
3661,世芯-KY,5,40,-35,-14223.9,4076.2
3543,州巧,1,35,-34,-183.6,54.0
2492,華新科,12,41,-29,-886.3,312.11
2382,廣達,71,100,-29,-974.5,343.49
2883,凱基金,7,36,-29,-91.9,32.64
