code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
3481,群創,9163,3535,5628,25693.1,45.65
,主動統一台股增長,3374,322,3052,7972.2,26.13
,元大台灣50反1,2411,279,2132,2250.8,10.56
2481,強茂,1198,92,1106,12934.7,116.94
,主動統一升級50,1268,432,836,775.4,9.27
,主動復華未來50,914,87,827,1273.9,15.4
2344,華邦電,600,11,589,7645.8,130.0
5483,中美晶,640,57,583,9197.3,157.75
2317,鴻海,615,190,425,10757.9,253.22
2303,聯電,442,29,413,5008.8,121.0
8064,東捷,488,96,392,3603.6,91.88
3685,元創精密,488,150,338,1241.5,36.73
6469,大樹,322,1,321,2504.1,78.01
2812,台中銀,325,12,313,644.4,20.62
3037,欣興,300,6,294,23100.3,787.0
6199,天品,328,64,264,2637.3,99.9
2404,漢唐,232,1,231,25590.8,1107.45
8150,南茂,213,4,209,1515.9,72.6
,元大台灣50正2,1458,1258,200,709.6,35.48
3149,正達,251,63,188,1278.8,68.02
2834,臺企銀,198,11,187,341.6,18.3
6588,東典光電,185,5,180,1603.1,89.06
2441,超豐,181,3,178,1822.0,102.36
5347,世界,220,44,176,2632.6,149.26
1802,台玻,182,8,174,792.1,45.54
6239,力成,51,501,-450,-10580.4,235.16
,兆豐國泰R2,0,446,-446,-545.2,12.22
1314,中石化,12,435,-423,-322.6,7.63
,群益臺灣加權正2,533,896,-363,-374.7,10.31
,主動凱基台灣,153,505,-352,-297.0,8.45
2409,友達,1493,1839,-346,-789.3,22.81
2885,元大金,4,332,-328,-2219.6,67.69
009816,凱基台灣TOP50,107,412,-305,-443.2,14.5
2883,凱基金,102,388,-286,-874.7,30.55
0050,元大台灣50,551,824,-273,-2697.2,99.01
2002,中鋼,4,276,-272,-521.3,19.15
2618,長榮航,84,332,-248,-1082.2,43.55
2890,永豐金,1,248,-247,-1000.9,40.46
2891,中信金,6,235,-229,-1496.1,65.29
2887,台新新光金,84,280,-196,-681.3,34.69
3711,日月光投控,37,226,-189,-10521.7,555.0
00878,國泰永續高股息,19,139,-120,-387.6,32.24
5880,合庫金,10,122,-112,-307.3,27.47
1586,和勤,10,120,-110,-200.9,18.27
2324,仁寶,69,177,-108,-392.0,36.29
1476,儒鴻,0,106,-106,-3738.8,353.05
00919,群益台灣精選高息,25,125,-100,-295.4,29.37
,主動野村臺灣高息,20,115,-95,-96.4,10.15
2610,華航,32,124,-92,-206.9,22.46
2330,台積電,36,125,-89,-21408.5,2400.75
