code,name,weight,shares,price
2887,台新新光金,1.61,74521000,23.7
2883,凱基金,1.02,51658000,21.8
2890,永豐金,1.21,43544000,30.65
2885,元大金,1.97,39148000,55.4
2891,中信金,1.75,35899000,53.5
2880,華南金,0.96,32364000,32.65
2882,國泰金,1.7,24163000,77.2
2317,鴻海,4.92,22612000,239.5
2330,台積電,40.53,19816000,2250.0
2884,玉山金,0.53,18349000,31.55
2886,兆豐金,0.48,13550000,39.1
2892,第一金,0.35,13534000,28.4
2303,聯電,1.02,13463000,83.1
5880,合庫金,0.27,13194000,22.9
2881,富邦金,0.97,11600000,92.2
1303,南亞,0.55,6394000,94.0
2412,中華電,0.71,5759000,136.0
1216,統一,0.35,5514000,69.1
3037,欣興,3.42,4162000,903.0
2308,台達電,7.72,3924000,2165.0
3711,日月光投控,1.78,3764000,520.0
3231,緯創,0.46,3536000,142.0
2382,廣達,0.92,3140000,321.0
4904,遠傳,0.25,2870000,95.8
2454,聯發科,7.99,2785000,3155.0
6505,台塑化,0.14,2755000,55.4
3045,台灣大,0.26,2630000,110.5
2301,光寶科,0.38,2434000,171.0
2603,長榮,0.46,2417000,208.0
2327,國巨*,0.7,2197000,348.5
2449,京元電子,0.42,1298000,354.0
6446,藥華藥,0.59,1011000,647.0
2357,華碩,0.43,811000,590.0
8046,南電,0.63,690000,997.0
2395,研華,0.21,591000,396.5
2345,智邦,1.33,586000,2495.0
2379,瑞昱,0.28,575000,533.0
2360,致茂,0.96,472000,2235.0
2368,金像電,0.53,395000,1480.0
3017,奇鋐,0.97,394000,2705.0
2383,台光電,1.66,386000,4730.0
1519,華城,0.22,268000,895.0
3665,貿聯-KY,0.6,228000,2875.0
6669,緯穎,0.58,135000,4755.0
3008,大立光,0.29,125000,2545.0
3653,健策,0.54,125000,4780.0
7769,鴻勁,0.62,122000,5600.0
3443,創意電子,0.46,104000,4835.0
3661,世芯-KY,0.34,90000,4150.0
2059,川湖,0.31,83000,4140.0
202605TX,臺股期貨,2.69,360,0.0
