code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
009820,元大納斯達克精選,499,20,479,486.2,10.15
3231,緯創,215,5,210,3953.1,188.0
3624,光頡,264,106,158,2172.8,137.43
3135,凌航,66,0,66,1071.4,162.33
00712,復華富時不動產,48,0,48,38.0,7.87
,主動摩根台灣鑫收,41,0,41,58.6,14.29
3714,富采,41,8,33,226.6,68.67
2344,華邦電,57,28,29,525.6,176.96
4770,上品,27,0,27,700.8,259.56
3037,欣興,29,2,27,2682.2,1013.62
1442,名軒,25,0,25,79.0,31.6
2002,中鋼,31,6,25,45.9,18.66
,元大台灣50反1,24,0,24,23.3,9.57
3665,貿聯-KY,23,1,22,5107.6,2299.7
1815,富喬,40,19,21,255.2,120.63
6715,嘉基,23,2,21,963.6,458.83
6277,宏正,20,0,20,158.8,79.39
4906,正文,28,8,20,72.5,36.62
00919,群益台灣精選高息,37,17,20,62.6,32.17
8021,尖點,20,2,18,838.3,464.03
1418,東華,18,0,18,31.7,17.61
4541,晟田,17,0,17,104.3,61.37
6472,保瑞,17,0,17,731.2,430.12
5314,世紀*,30,15,15,46.4,30.73
4960,誠美材,15,0,15,35.7,23.78
2303,聯電,31,365,-334,-5245.8,156.93
2409,友達,89,348,-259,-848.1,32.73
,元大台灣50正2,10,160,-150,-573.8,38.38
,主動統一升級50,0,147,-147,-154.0,10.47
3167,大量,1,130,-129,-10497.3,815.36
,群益臺灣加權正2,126,214,-88,-111.4,12.6
,主動復華全球50,22,85,-63,-62.6,9.94
8039,台虹,21,77,-56,-1477.5,264.89
3045,台灣大,0,50,-50,-622.3,124.45
009816,凱基台灣TOP50,3,52,-49,-80.2,16.38
2801,彰銀,11,51,-40,-113.4,28.46
3481,群創,19,51,-32,-160.6,49.88
,主動中信台灣收益,39,69,-30,-29.4,9.77
,主動統一前沿科技,0,30,-30,-30.5,10.15
,主動凱基台灣,20,49,-29,-29.0,9.86
5490,同亨,0,28,-28,-71.7,25.59
2883,凱基金,0,27,-27,-108.6,40.24
8150,南茂,4,31,-27,-275.5,102.04
1314,中石化,24,50,-26,-24.5,9.3
1402,遠東新,2,27,-25,-69.8,27.93
,凱基A級公司債,0,25,-25,-33.9,13.54
0050,元大台灣50,8,30,-22,-241.5,111.18
0052,富邦科技,0,20,-20,-133.0,64.54
3016,嘉晶,18,38,-20,-243.8,121.9
9945,潤泰新,0,20,-20,-58.2,29.1
