code,name,weight,shares,price
3037,欣興,5.23,2600000,1095.0
300408 CH,CHAOZHOU THREE-CIRCLE GROU-A,1.69,1749879,0.0
2327,國巨*,1.6,1550000,544.0
6981 JP,MURATA MANUFACTURING CO LTD,3.58,1350000,0.0
6997 JP,NIPPON CHEMI-CON CORP,1.29,1275100,0.0
3711,日月光投控,1.11,1000000,591.0
4180 JP,APPIER GROUP INC,0.48,950000,0.0
2308,台達電,2.34,720000,1710.0
2330,台積電,2.89,650000,2400.0
5801 JP,FURUKAWA ELECTRIC CO LTD,0.68,500000,0.0
4979,華星光,0.46,450000,601.0
2383,台光電,4.52,445000,5595.0
IFX GY,INFINEON TECHNOLOGIES AG,1.61,425000,0.0
CRCL US,CIRCLE INTERNET GROUP INC,2.1,400000,0.0
6871 JP,MICRONICS JAPAN CO LTD,1.89,370000,0.0
2454,聯發科,2.11,300000,3735.0
SPCX US,SPACE EXPLORATION TECHN-CL A,2.42,300000,0.0
301377 CH,GUANGDONG DTECH TECHNOLOGY-A,1.02,291988,0.0
3017,奇鋐,1.47,275000,2950.0
6223,旺矽,2.52,242000,5600.0
CRDO US,CREDO TECHNOLOGY GROUP HOLDI,2.99,225000,0.0
TSEM US,TOWER SEMICONDUCTOR LTD,2.73,216825,0.0
BE US,BLOOM ENERGY CORP- A,2.56,210000,0.0
MRVL US,MARVELL TECHNOLOGY INC,2.81,205000,0.0
AIXA GY,AIXTRON SE,0.51,200000,0.0
PLTR US,PALANTIR TECHNOLOGIES INC-A,1.89,180000,0.0
285A JP,KIOXIA HOLDINGS CORP,3.44,180000,0.0
FORM US,FORMFACTOR INC,0.97,150454,0.0
PANW US,PALO ALTO NETWORKS INC,3.14,150000,0.0
SNOW US,SNOWFLAKE INC-CLASS A(Snowflake公司),2.51,130000,0.0
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),3.55,130000,0.0
LITE US,LUMENTUM HOLDINGS INC,5.8,117000,0.0
3308 HK,ZHONGJI INNOLIGHT CO LTD-H,0.85,110000,0.0
COHR US,COHERENT INC,1.56,95000,0.0
AEHR US,AEHR TEST SYSTEMS,0.4,70000,0.0
MU US,MICRON TECHNOLOGY INC,3.81,70000,0.0
009150 KS,Samsung Electro-Mechanics co(009150 ks),3.95,70000,0.0
AEM US,AGNICO EAGLE MINES LTD,0.78,60000,0.0
STX US,SEAGATE TECHNOLOGY,2.85,60000,0.0
TWLO US,TWILIO INC - A,0.73,55000,0.0
TER US,TERADYNE INC,1.2,55000,0.0
095340 KS,ISC CO LTD,0.33,50000,0.0
NET US,CLOUDFLARE INC - CLASS A,0.75,45000,0.0
WDC US,WESTERN DIGITAL CORP,1.04,40000,0.0
SNDK US,SANDISK CORP,1.87,21000,0.0
MPWR US,MONOLITHIC POWER SYSTEMS INC,1.38,18000,0.0
000660 KS,SK HYNIX INC,1.08,15000,0.0
