code,name,net_shares,net_amount
6147,頎邦,5864,447968.0
2337,旺宏,2990,379682.0
2371,大同,194,6061.0
3105,穩懋,146,55841.0
2834,臺企銀,100,1515.0
5871,中租-KY,70,7671.0
,元大台灣50反1,68,970.0
2330,台積電,61,112213.0
4919,新唐,60,5553.0
6282,康舒,45,2104.0
2489,瑞軒,46,1528.0
8028,昇陽半導體,42,7602.0
0056,元大高股息,36,1379.0
3522,御嵿,35,454.0
00919,群益台灣精選高息,29,651.0
3711,日月光投控,23,8104.0
3576,聯合再生,21,469.0
2409,友達,21,311.0
,主動中信台灣卓越,20,239.0
5483,中美晶,17,1840.0
3221,台嘉碩,16,610.0
2845,遠東銀,15,188.0
6127,九豪,15,727.0
2312,金寶,15,331.0
8043,蜜望實,14,997.0
2408,南亞科,-808,-168140.0
1301,台塑,-203,-9549.0
009816,凱基台灣TOP50,-176,-1868.0
6239,力成,-171,-33341.0
,主動復華未來50,-96,-1197.0
4938,和碩,-85,-6658.0
2887,台新新光金,-83,-2011.0
2615,萬海,-76,-6015.0
2891,中信金,-68,-3652.0
2301,光寶科,-64,-9465.0
00922,國泰台灣領袖50,-60,-1688.0
6213,聯茂,-58,-9526.0
2344,華邦電,-58,-5475.0
2317,鴻海,-54,-10629.0
3062,建漢,-52,-1750.0
1504,東元,-51,-3167.0
4157,太景*-KY,-51,-575.0
1314,中石化,-51,-421.0
0050,元大台灣50,-50,-3768.0
,第一金優選非投債,-50,-465.0
2347,聯強,-49,-3800.0
,群益優選非投等債,-48,-465.0
2376,技嘉,-46,-10709.0
2885,元大金,-45,-2088.0
,主動統一全球創新,-44,-546.0
