code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
2409,友達,386,207,179,525.0,29.24
00961,FT臺灣永續高息,166,1,165,218.8,13.26
,主動摩根台灣鑫收,140,2,138,194.3,14.04
,主動中信台灣收益,137,29,108,102.0,9.41
,群益臺灣加權正2,110,7,103,121.9,11.76
2301,光寶科,45,2,43,1179.3,274.7
3016,嘉晶,81,39,42,422.6,100.61
6176,瑞儀,40,0,40,352.4,88.1
009828,中信台日韓PCB,38,0,38,36.0,9.38
00712,復華富時不動產,36,0,36,30.2,8.38
0050,元大台灣50,62,26,36,382.1,107.21
009826,貝萊德世界股票,35,0,35,34.9,9.96
00919,群益台灣精選高息,36,2,34,112.4,32.34
00918,大華優利高填息30,34,0,34,121.4,35.15
2390,云辰,32,0,32,32.3,10.1
,元大台灣50正2,65,35,30,108.5,35.67
2892,第一金,30,1,29,109.4,37.86
2344,華邦電,40,14,26,447.9,171.81
1418,東華,25,0,25,43.9,17.56
00929,復華台灣科技優息,23,0,23,66.7,28.58
1815,富喬,33,12,21,268.0,126.23
8040,九暘,21,0,21,163.6,77.91
2498,宏達電,20,0,20,80.5,40.25
,元大美債20正2,20,0,20,12.4,6.17
9945,潤泰新,20,0,20,55.5,27.73
,主動中信非投等債,0,178,-178,-181.2,10.18
,第一金優選非投債,0,139,-139,-125.9,9.06
2884,玉山金,0,61,-61,-281.7,45.61
,國泰臺灣加權反1,0,60,-60,-9.6,1.6
,主動統一台股增長,43,101,-58,-168.3,29.2
2312,金寶,0,50,-50,-153.0,30.6
2027,大成鋼,6,56,-50,-235.7,47.14
2883,凱基金,3,52,-49,-185.0,37.45
,群益優選非投等債,0,40,-40,-38.0,9.5
,期元大S&P石油,1,40,-39,-131.5,33.71
00897,富邦基因免疫生技,0,39,-39,-49.1,12.58
2303,聯電,47,86,-39,-547.3,141.37
3231,緯創,3,38,-35,-649.0,186.56
4967,十銓,4,36,-32,-886.5,277.02
4114,健喬,0,31,-31,-91.8,29.6
009816,凱基台灣TOP50,57,88,-31,-48.9,15.78
2890,永豐金,0,23,-23,-98.5,42.91
3481,群創,39,59,-20,-94.0,47.96
,元大台灣50反1,5,24,-19,-18.9,9.94
,主動復華金融股息,1,20,-19,-33.6,17.68
2801,彰銀,0,17,-17,-49.3,27.47
2887,台新新光金,0,17,-17,-73.8,42.05
1717,長興,1,16,-15,-107.2,71.3
5347,世界,0,15,-15,-236.3,157.5
2812,台中銀,0,14,-14,-28.3,19.31
