code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
6147,頎邦,406,20,386,6918.8,179.44
2609,陽明,100,28,72,424.8,59.16
2484,希華,88,20,68,536.2,77.99
,元大台灣50反1,120,52,68,68.1,10.02
,主動群益科技創新,80,14,66,118.9,18.01
009829,大華韓國KOSPI50,46,0,46,47.8,10.39
6152,百一,48,5,43,60.1,13.98
,元大台灣50正2,49,8,41,144.9,35.32
6290,良維,38,0,38,914.3,238.73
3189,景碩,43,6,37,3058.8,834.91
2605,新興,35,4,31,109.4,35.28
,主動野村臺灣優選,30,0,30,71.5,23.84
2489,瑞軒,75,47,28,116.7,41.54
2515,中工,30,3,27,32.4,12.0
3234,光環,31,4,27,482.0,184.68
6890,來億-KY,27,2,25,437.0,174.94
1904,正隆,23,0,23,58.0,25.23
00877,復華中國5G,20,0,20,73.8,36.91
3055,蔚華科,19,0,19,230.7,121.42
2634,漢翔,17,2,15,103.4,68.87
5278,尚凡*,15,0,15,36.9,24.62
6164,華興,15,0,15,18.7,12.46
2356,英業達,15,2,13,83.3,66.14
6505,台塑化,16,4,12,83.7,69.72
3036,文曄,12,1,11,217.0,197.27
,主動中信台灣收益,1033,1711,-678,-646.9,9.54
,主動國泰動能高息,1,263,-262,-377.0,14.41
,群益臺灣加權正2,1,127,-126,-146.9,11.66
1815,富喬,16,104,-88,-1026.3,116.45
3026,禾伸堂,7,92,-85,-5082.9,599.33
,主動統一台股增長,35,107,-72,-213.2,29.43
2301,光寶科,12,80,-68,-2097.1,305.76
00919,群益台灣精選高息,38,105,-67,-212.4,31.25
2883,凱基金,8,64,-56,-185.4,32.73
2349,錸德,0,50,-50,-55.5,11.1
,主動統一升級50,13,59,-46,-47.2,10.1
6770,力積電,45,92,-47,-332.2,71.19
8085,福華,0,45,-45,-68.6,15.25
00927,群益半導體收益,0,45,-45,-163.5,36.33
1303,南亞,11,51,-40,-809.2,203.24
,主動富邦台灣龍耀,0,37,-37,-31.5,8.51
2481,強茂,7,42,-35,-512.1,145.2
2002,中鋼,0,32,-32,-61.7,19.27
1301,台塑,1,32,-31,-185.9,59.97
00940,元大台灣價值高息,0,31,-31,-39.0,12.59
009816,凱基台灣TOP50,34,63,-29,-44.4,15.29
2324,仁寶,7,36,-29,-118.1,40.71
00952,凱基台灣AI50,0,26,-26,-46.9,18.03
3105,穩懋,7,32,-25,-1035.8,399.39
3049,精金,12,37,-25,-33.4,13.37
