code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,國泰臺灣加權反1,580,0,580,100.9,1.74
,主動統一升級50,737,318,419,446.2,10.63
009816,凱基台灣TOP50,257,72,185,274.0,14.79
1402,遠東新,141,0,141,370.5,26.27
,主動統一台股增長,236,116,120,378.0,31.61
0052,富邦科技,162,56,106,636.2,60.14
2002,中鋼,122,34,88,178.4,20.22
9105,泰金寶-DR,80,0,80,65.3,8.16
2324,仁寶,79,12,67,230.8,34.19
1605,華新,61,1,60,223.2,37.21
,第一金優選非投債,50,0,50,45.4,9.07
5351,鈺創,155,110,45,355.9,79.46
,期元大S&P石油,39,4,35,101.5,29.0
3219,倚強科,33,0,33,300.5,91.06
1216,統一,31,0,31,220.8,71.2
8046,南電,43,12,31,2706.7,891.67
4967,十銓,32,4,28,766.2,273.59
00929,復華台灣科技優息,29,3,26,76.1,29.19
2377,微星,25,1,24,302.2,124.88
1513,中興電,38,15,23,394.2,167.44
00927,群益半導體收益,22,0,22,86.9,39.51
2402,毅嘉,26,6,20,138.8,69.41
2498,宏達電,20,0,20,90.0,45.0
,群益ESG投等債20+,20,0,20,29.5,14.73
0050,元大台灣50,30,10,20,200.9,100.63
,主動野村臺灣高息,2,700,-698,-743.8,10.66
3481,群創,367,731,-364,-1857.9,51.09
3673,TPK-KY,161,390,-229,-2000.8,87.36
2303,聯電,90,261,-171,-2232.0,130.69
2312,金寶,117,278,-161,-642.0,39.97
2317,鴻海,19,160,-141,-3663.3,259.3
2409,友達,136,270,-134,-336.0,25.14
2344,華邦電,57,174,-117,-1644.2,140.47
,元大台灣50反1,1,100,-99,-106.1,10.72
2515,中工,0,80,-80,-103.6,12.95
6770,力積電,64,141,-77,-559.9,71.99
2478,大毅,1,72,-71,-793.9,112.45
2449,京元電子,42,105,-63,-2060.9,331.17
4414,如興,0,52,-52,-41.1,7.81
,富邦臺灣加權反1,0,35,-35,-20.7,5.9
6182,合晶,0,35,-35,-295.4,84.4
9933,中鼎,0,33,-33,-132.5,40.15
,主動群益科技創新,15,47,-32,-59.9,18.6
,主動群益台灣強棒,0,28,-28,-66.9,23.81
,元大台灣50正2,110,136,-26,-92.6,35.91
3624,光頡,16,40,-24,-229.7,96.91
0056,元大高股息,8,31,-23,-113.5,48.29
00878,國泰永續高股息,3,25,-22,-67.5,29.62
2481,強茂,4,25,-21,-306.2,141.75
,中信優息投資級債,0,21,-21,-19.7,9.4
