code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
3481,群創,675,253,422,1530.2,36.25
,主動統一升級50,647,491,156,160.1,10.23
,主動群益台灣強棒,137,8,129,302.0,23.41
,主動統一全球創新,149,22,127,256.7,20.21
00878,國泰永續高股息,177,57,120,336.3,28.01
,元大美債20正2,100,0,100,68.0,6.8
3049,精金,100,1,99,126.2,12.75
009816,凱基台灣TOP50,139,41,98,136.2,13.91
,富邦臺灣加權正2,57,0,57,1580.0,277.2
,期街口布蘭特正2,55,0,55,348.2,63.3
2489,瑞軒,60,11,49,200.9,40.58
3714,富采,54,5,49,336.0,68.36
2610,華航,39,0,39,73.0,18.72
009820,元大納斯達克精選,106,68,38,37.9,9.97
8358,金居,37,2,35,1540.8,439.13
4938,和碩,32,1,31,245.7,77.73
2329,華泰,46,15,31,180.9,58.36
2337,旺宏,204,173,31,529.9,174.82
2641,正德,30,0,30,53.9,17.95
1326,台化,33,4,29,134.2,45.19
00712,復華富時不動產,28,0,28,25.1,8.89
6443,元晶,33,6,27,110.1,40.79
,主動野村臺灣高息,32,5,27,28.5,10.57
2409,友達,224,198,26,57.5,22.02
3615,安可,60,34,26,90.3,34.73
,元大台灣50正2,304,690,-386,-1226.2,31.77
5512,力麒,0,165,-165,-112.3,6.81
2344,華邦電,75,200,-125,-1671.1,133.38
3673,TPK-KY,112,213,-101,-635.6,62.93
2105,正新,0,100,-100,-319.3,31.93
00919,群益台灣精選高息,13,109,-96,-246.8,25.89
2377,微星,63,156,-93,-1124.6,120.48
,國泰10Y+金融債,0,90,-90,-143.8,15.98
2355,敬鵬,7,87,-80,-432.6,53.94
2303,聯電,114,190,-76,-808.4,106.85
3710,連展投控,0,70,-70,-43.0,6.14
4155,訊映,1,64,-63,-88.3,14.02
,凱基A級公司債,0,62,-62,-86.8,13.99
6789,采鈺,1,62,-61,-3499.2,571.57
3707,漢磊,1,53,-52,-414.0,79.59
5388,中磊,17,69,-52,-392.3,76.39
1504,東元,5,50,-45,-327.2,72.78
8069,元太,44,87,-43,-916.8,211.98
8932,智通*,0,41,-41,-414.6,100.14
,主動統一台股增長,53,94,-41,-121.6,29.83
2485,兆赫,48,84,-36,-268.2,72.71
7712,博盛半導體,0,35,-35,-583.4,166.69
2424,隴華,0,35,-35,-80.6,23.03
2408,南亞科,29,63,-34,-1173.5,349.36
3704,合勤控,10,42,-32,-118.1,36.9
